,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/12/2017,7:30 PM,@,Ottawa Senators,1,4,L,,26,10,5,L 2,,30,10,0,3,0,,33,4,2,5,0,"17,769",2:31,
42,1/14/2017,7:00 PM,@,Detroit Red Wings,3,6,L,,26,11,5,L 3,,31,10,1,4,0,,34,8,1,4,0,"20,027",2:34,
43,1/16/2017,7:00 PM,,Washington Capitals,8,7,W,OT,27,11,5,W 1,,37,10,1,1,0,,28,4,1,4,1,"18,653",2:46,
44,1/18/2017,7:30 PM,@,Montreal Canadiens,4,1,W,,28,11,5,W 2,,26,2,0,2,0,,20,4,0,1,0,"21,288",2:28,
45,1/20/2017,7:00 PM,@,Carolina Hurricanes,7,1,W,,29,11,5,W 3,,41,6,1,3,0,,28,6,0,3,1,"17,312",2:35,
46,1/22/2017,3:00 PM,,Boston Bruins,5,1,W,,30,11,5,W 4,,36,15,1,1,0,,45,9,0,4,0,"18,506",2:42,
47,1/24/2017,7:00 PM,,St. Louis Blues,0,3,L,,30,12,5,L 1,,34,4,0,6,0,,28,10,1,2,0,"18,563",2:31,
48,1/26/2017,7:00 PM,@,Boston Bruins,3,4,L,,30,13,5,L 2,,22,31,1,5,0,,37,21,1,5,1,"17,565",2:44,
49,1/31/2017,7:00 PM,,Nashville Predators,4,2,W,,31,13,5,W 1,,38,4,1,3,0,,39,8,1,2,0,"18,455",2:36,
50,2/3/2017,7:00 PM,,Columbus Blue Jackets,4,3,W,OT,32,13,5,W 2,,33,2,1,1,0,,31,4,0,0,0,"18,649",2:31,
51,2/4/2017,8:00 PM,@,St. Louis Blues,4,1,W,,33,13,5,W 3,,31,4,0,5,0,,23,30,0,2,0,"19,496",2:29,
52,2/7/2017,7:00 PM,,Calgary Flames,2,3,L,SO,33,13,6,L 1,,33,10,0,2,0,,30,6,0,4,0,"18,556",2:40,
53,2/9/2017,9:00 PM,@,Colorado Avalanche,4,1,W,,34,13,6,W 1,,30,8,1,3,0,,28,6,1,3,0,"16,777",2:24,
54,2/11/2017,8:00 PM,@,Arizona Coyotes,3,4,L,OT,34,13,7,L 1,,31,8,0,4,1,,25,8,1,4,0,"15,879",2:43,
55,2/14/2017,7:00 PM,,Vancouver Canucks,4,0,W,,35,13,7,W 1,,42,2,0,2,0,,29,4,,1,,"18,653",2:26,
56,2/16/2017,7:00 PM,,Winnipeg Jets,4,3,W,OT,36,13,7,W 2,,39,12,1,2,0,,47,8,0,4,0,"18,638",2:42,
57,2/17/2017,7:00 PM,@,Columbus Blue Jackets,1,2,L,OT,36,13,8,L 1,,39,6,0,1,0,,39,2,0,3,0,"19,188",2:36,
58,2/19/2017,3:00 PM,,Detroit Red Wings,2,5,L,,36,14,8,L 2,,26,12,0,4,1,,24,12,0,4,0,"18,664",2:34,
59,2/21/2017,7:00 PM,@,Carolina Hurricanes,3,1,W,,37,14,8,W 1,,22,10,1,4,0,,30,8,1,5,0,"12,145",2:26,
60,2/25/2017,8:00 PM,,Philadelphia Flyers,4,2,W,,38,14,8,W 2,,29,10,1,5,0,,38,12,1,4,0,"67,318",2:39,
61,2/28/2017,8:30 PM,@,Dallas Stars,2,3,L,,38,15,8,L 1,,20,2,0,1,0,,32,2,0,1,0,"18,235",2:28,
