,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
63,3/1/2017,8:00 PM,,Pittsburgh Penguins,4,1,W,,40,18,5,W 5,,29,0,0,1,0,,37,2,0,0,0,"22,012",2:22,
64,3/3/2017,8:30 PM,,New York Islanders,2,1,W,SO,41,18,5,W 6,,31,6,0,2,0,,32,4,0,3,0,"21,883",2:32,
65,3/4/2017,8:00 PM,@,Nashville Predators,5,3,W,,42,18,5,W 7,,33,7,2,2,0,,35,9,0,1,0,"17,297",2:24,
66,3/9/2017,8:30 PM,,Anaheim Ducks,0,1,L,,42,19,5,L 1,,43,11,0,2,0,,26,21,0,2,0,"21,838",2:38,
67,3/10/2017,7:30 PM,@,Detroit Red Wings,2,4,L,,42,20,5,L 2,,26,23,0,2,0,,29,11,0,3,0,"20,027",2:36,
68,3/12/2017,12:30 PM,,Minnesota Wild,4,2,W,,43,20,5,W 1,,22,2,0,3,0,,44,6,0,1,0,"22,147",2:27,
69,3/14/2017,7:30 PM,@,Montreal Canadiens,4,2,W,,44,20,5,W 2,,24,4,0,1,0,,42,2,0,2,0,"21,288",2:35,
70,3/16/2017,7:30 PM,@,Ottawa Senators,2,1,W,,45,20,5,W 3,,28,10,1,4,0,,34,10,1,4,0,"18,638",2:29,
71,3/18/2017,7:00 PM,@,Toronto Maple Leafs,2,1,W,OT,46,20,5,W 4,,39,2,0,0,0,,26,0,0,1,0,"19,505",2:36,
72,3/19/2017,7:00 PM,,Colorado Avalanche,6,3,W,,47,20,5,W 5,,34,0,0,1,0,,25,2,0,0,0,"22,070",2:29,
73,3/21/2017,8:30 PM,,Vancouver Canucks,4,5,L,OT,47,20,6,L 1,,44,4,2,6,0,,15,10,1,2,0,"21,607",2:42,
74,3/23/2017,8:30 PM,,Dallas Stars,3,2,W,SO,48,20,6,W 1,,26,11,1,4,0,,44,13,0,3,0,"21,798",2:40,
75,3/25/2017,7:00 PM,@,Florida Panthers,0,7,L,,48,21,6,L 1,,25,34,0,3,0,,31,30,1,5,0,"18,625",2:31,
76,3/27/2017,7:30 PM,@,Tampa Bay Lightning,4,5,L,OT,48,21,7,L 2,,32,6,0,3,0,,30,6,2,3,0,"19,092",2:32,
77,3/29/2017,8:00 PM,@,Pittsburgh Penguins,5,1,W,,49,21,7,W 1,,36,4,0,4,0,,32,8,0,2,0,"18,657",2:28,
78,3/31/2017,8:30 PM,,Columbus Blue Jackets,3,1,W,,50,21,7,W 2,,24,10,1,3,0,,33,8,0,4,0,"22,112",2:21,
79,4/2/2017,12:30 PM,,Boston Bruins,2,3,L,,50,22,7,L 1,,43,2,0,3,0,,29,6,1,1,0,"22,131",2:36,
80,4/4/2017,9:00 PM,@,Colorado Avalanche,3,4,L,OT,50,22,8,L 2,,27,8,1,3,0,,51,6,0,4,2,"16,203",2:33,
81,4/6/2017,10:00 PM,@,Anaheim Ducks,0,4,L,,50,23,8,L 3,,37,8,0,3,0,,26,16,1,3,0,"16,462",2:28,
82,4/8/2017,6:00 PM,@,Los Angeles Kings,2,3,L,OT,50,23,9,L 4,,27,4,0,3,0,,26,6,1,2,0,"18,230",2:31,
