,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/13/2017,8:00 PM,@,Tampa Bay Lightning,3,1,W,,29,8,4,W 1,,31,11,1,4,1,,32,11,0,3,0,"19,092",2:36,
42,1/14/2017,7:00 PM,@,Florida Panthers,3,4,L,,29,9,4,L 1,,33,10,1,3,0,,32,10,0,3,0,"14,795",2:40,
43,1/17/2017,7:00 PM,,Carolina Hurricanes,4,1,W,,30,9,4,W 1,,36,4,0,4,0,,25,6,0,2,0,"14,724",2:26,
44,1/19/2017,7:00 PM,,Ottawa Senators,0,2,L,,30,10,4,L 1,,42,22,0,3,0,,28,10,0,4,0,"15,823",2:33,
45,1/21/2017,5:00 PM,,Carolina Hurricanes,3,2,W,,31,10,4,W 1,,20,12,0,2,0,,37,4,1,6,0,"19,033",2:28,
46,1/22/2017,5:00 PM,@,Ottawa Senators,7,6,W,OT,32,10,4,W 2,,29,8,2,4,0,,34,10,1,3,0,"16,702",2:40,
47,1/24/2017,7:00 PM,@,New York Islanders,2,4,L,,32,11,4,L 1,,23,7,0,0,0,,29,5,0,1,0,"11,419",2:29,
48,1/26/2017,8:00 PM,@,Nashville Predators,3,4,L,,32,12,4,L 2,,33,8,0,2,0,,32,6,1,3,0,"17,113",2:43,
49,1/31/2017,7:00 PM,@,New York Rangers,6,4,W,,33,12,4,W 1,,26,6,0,0,0,,37,4,0,1,0,"18,006",2:35,
50,2/3/2017,7:00 PM,@,Pittsburgh Penguins,3,4,L,OT,33,12,5,L 1,,31,4,0,0,0,,33,2,1,1,0,"18,649",2:31,
51,2/4/2017,7:00 PM,,New Jersey Devils,1,5,L,,33,13,5,L 2,,32,21,0,2,1,,30,11,1,2,0,"18,566",2:35,
52,2/7/2017,7:30 PM,@,Detroit Red Wings,3,2,W,OT,34,13,5,W 1,,27,13,0,2,0,,26,13,1,2,0,"20,027",2:32,
53,2/9/2017,7:00 PM,,Vancouver Canucks,0,3,L,,34,14,5,L 1,,33,8,0,2,0,,24,8,1,2,0,"13,979",2:23,
54,2/11/2017,5:00 PM,,Detroit Red Wings,2,1,W,,35,14,5,W 1,,39,8,0,2,0,,36,4,1,4,0,"19,143",2:33,
55,2/13/2017,7:30 PM,,New York Rangers,2,3,L,,35,15,5,L 1,,32,10,0,4,0,,23,8,0,5,1,"14,378",2:26,
56,2/15/2017,7:00 PM,,Toronto Maple Leafs,5,2,W,,36,15,5,W 1,,35,6,1,4,0,,33,8,0,2,0,"14,548",2:30,
57,2/17/2017,7:00 PM,,Pittsburgh Penguins,2,1,W,OT,37,15,5,W 2,,39,2,0,3,0,,39,6,0,1,0,"19,188",2:36,
58,2/19/2017,6:00 PM,,Nashville Predators,3,4,L,,37,16,5,L 1,,38,0,0,1,0,,32,4,0,0,0,"17,894",2:35,
59,2/25/2017,5:00 PM,,New York Islanders,7,0,W,,38,16,5,W 1,,45,0,0,2,0,,24,2,,0,,"18,183",2:19,
60,2/26/2017,5:00 PM,@,New York Rangers,5,2,W,,39,16,5,W 2,,26,4,1,2,0,,30,4,0,2,0,"18,006",2:38,
61,2/28/2017,7:30 PM,@,Montreal Canadiens,0,1,L,OT,39,16,6,L 1,,26,8,0,2,0,,30,4,1,4,0,"21,288",2:48,
62,3/2/2017,7:00 PM,,Minnesota Wild,1,0,W,,40,16,6,W 1,,40,8,0,4,0,,38,8,,4,,"15,987",2:42,
63,3/4/2017,7:00 PM,@,Ottawa Senators,2,3,L,,40,17,6,L 1,,27,11,1,4,0,,27,27,0,1,1,"17,516",2:29,
64,3/5/2017,5:00 PM,@,New Jersey Devils,3,0,W,,41,17,6,W 1,,22,4,0,1,0,,20,2,,3,,"14,054",2:19,
65,3/7/2017,7:00 PM,,New Jersey Devils,2,0,W,,42,17,6,W 2,,25,2,0,2,0,,33,4,,1,,"15,947",2:28,
