,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
63,2/28/2017,8:30 PM,,Pittsburgh Penguins,3,2,W,,25,28,10,W 1,,32,2,0,1,0,,20,2,0,1,0,"18,235",2:28,
64,3/2/2017,8:30 PM,,New York Islanders,4,5,L,,25,29,10,L 1,,25,4,1,1,1,,33,2,0,2,0,"17,438",2:23,
65,3/4/2017,7:00 PM,@,Florida Panthers,2,1,W,,26,29,10,W 1,,34,6,0,3,0,,42,6,1,3,0,"15,713",2:27,
66,3/6/2017,7:30 PM,@,Washington Capitals,4,2,W,,27,29,10,W 2,,22,8,0,2,0,,44,4,0,4,0,"18,506",2:31,
67,3/8/2017,8:00 PM,,Ottawa Senators,2,5,L,,27,30,10,L 1,,37,10,1,4,0,,23,12,2,3,0,"17,689",2:34,
68,3/12/2017,10:00 PM,@,San Jose Sharks,1,5,L,,27,31,10,L 2,,30,10,0,2,0,,26,4,0,5,1,"17,442",2:20,
69,3/14/2017,9:00 PM,@,Edmonton Oilers,1,7,L,,27,32,10,L 3,,23,4,0,1,0,,29,2,1,2,0,"18,347",2:28,
70,3/16/2017,10:00 PM,@,Vancouver Canucks,4,2,W,,28,32,10,W 1,,36,11,1,1,0,,28,7,1,3,0,"18,865",2:31,
71,3/17/2017,9:00 PM,@,Calgary Flames,1,3,L,,28,33,10,L 1,,25,0,0,2,0,,24,4,0,0,0,"19,227",2:24,
72,3/20/2017,8:30 PM,,San Jose Sharks,1,0,W,,29,33,10,W 1,,20,4,0,2,0,,30,4,,2,,"17,687",2:26,
73,3/23/2017,8:30 PM,@,Chicago Blackhawks,2,3,L,SO,29,33,11,L 1,,44,13,0,3,0,,26,11,1,4,0,"21,798",2:40,
74,3/24/2017,8:30 PM,,San Jose Sharks,6,1,W,,30,33,11,W 1,,29,6,0,2,1,,21,2,1,3,0,"17,265",2:25,
75,3/26/2017,5:00 PM,@,New Jersey Devils,2,1,W,OT,31,33,11,W 2,,32,5,2,4,0,,21,13,0,0,0,"14,711",2:24,
76,3/28/2017,7:30 PM,@,Montreal Canadiens,1,4,L,,31,34,11,L 1,,28,7,0,1,0,,36,7,0,1,0,"21,288",2:29,
77,3/30/2017,7:30 PM,@,Boston Bruins,0,2,L,,31,35,11,L 2,,27,6,0,3,0,,24,6,1,3,0,"17,565",2:29,
78,4/1/2017,7:00 PM,@,Carolina Hurricanes,3,0,W,,32,35,11,W 1,,24,2,0,0,0,,25,0,,1,,"14,201",2:18,
79,4/2/2017,6:00 PM,@,Tampa Bay Lightning,3,6,L,,32,36,11,L 1,,26,6,0,1,0,,25,4,1,2,0,"19,092",2:38,
80,4/4/2017,8:30 PM,,Arizona Coyotes,3,2,W,OT,33,36,11,W 1,,31,6,0,3,0,,26,6,0,3,0,"16,876",2:28,
81,4/6/2017,8:30 PM,,Nashville Predators,3,7,L,,33,37,11,L 1,,33,10,0,1,0,,34,4,1,4,0,"17,543",2:27,
82,4/8/2017,8:00 PM,,Colorado Avalanche,4,3,W,SO,34,37,11,W 1,,45,2,1,1,0,,24,2,1,1,0,"18,532",2:48,
