,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
12,11/8/2016,9:00 PM,,Arizona Coyotes,2,4,L,,5,7,0,L 2,,27,13,1,1,0,,25,7,1,4,0,"13,858",2:27,
13,11/11/2016,9:00 PM,,Winnipeg Jets,3,2,W,OT,6,7,0,W 1,,28,17,1,5,0,,18,15,1,6,0,"16,517",2:30,
14,11/13/2016,7:00 PM,,Boston Bruins,0,2,L,,6,8,0,L 1,,21,4,0,2,0,,46,4,0,2,0,"15,808",2:31,
15,11/15/2016,9:00 PM,,Los Angeles Kings,4,1,W,,7,8,0,W 1,,30,8,0,4,0,,33,10,1,4,0,"14,805",2:35,
16,11/17/2016,8:30 PM,@,Dallas Stars,2,3,L,,7,9,0,L 1,,36,14,0,2,1,,22,2,2,7,0,"18,237",2:42,
17,11/19/2016,8:00 PM,@,Minnesota Wild,3,2,W,,8,9,0,W 1,,37,10,1,2,0,,43,4,1,4,0,"19,238",2:43,
18,11/21/2016,7:00 PM,@,Columbus Blue Jackets,3,2,W,OT,9,9,0,W 2,,27,2,0,1,0,,42,2,0,1,0,"10,063",2:35,
19,11/23/2016,10:00 PM,,Edmonton Oilers,3,6,L,,9,10,0,L 1,,28,16,0,2,0,,41,8,2,6,0,"15,185",2:27,
20,11/26/2016,10:00 PM,,Vancouver Canucks,2,3,L,SO,9,10,1,L 2,,35,11,0,4,0,,31,13,1,3,0,"15,511",2:39,
21,11/29/2016,9:00 PM,,Nashville Predators,3,5,L,,9,11,1,L 3,,40,7,0,1,0,,33,7,0,2,0,"12,082",2:29,
22,12/1/2016,9:00 PM,,Columbus Blue Jackets,2,3,L,,9,12,1,L 4,,20,15,1,3,0,,37,13,0,4,0,"12,141",2:25,
23,12/3/2016,9:00 PM,,Dallas Stars,0,3,L,,9,13,1,L 5,,23,8,0,4,0,,33,8,1,4,0,"16,725",2:20,
24,12/6/2016,8:00 PM,@,Nashville Predators,3,4,L,,9,14,1,L 6,,28,10,2,4,0,,32,8,1,5,0,"17,113",2:40,
