,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/13/2017,9:00 PM,,Winnipeg Jets,4,3,W,,13,22,6,W 2,,29,4,1,3,0,,37,6,0,2,0,"12,326",2:33,
42,1/14/2017,8:00 PM,,Anaheim Ducks,0,3,L,,13,23,6,L 1,,26,4,0,3,0,,23,6,0,2,0,"12,015",2:32,
43,1/16/2017,9:00 PM,@,Edmonton Oilers,1,3,L,,13,24,6,L 2,,22,2,1,5,0,,27,8,0,2,0,"18,347",2:28,
44,1/18/2017,7:30 PM,@,Winnipeg Jets,3,6,L,,13,25,6,L 3,,33,6,1,4,0,,39,8,0,3,0,"15,294",2:23,
45,1/19/2017,8:00 PM,@,Minnesota Wild,3,4,L,,13,26,6,L 4,,23,17,0,2,0,,25,13,2,4,0,"19,027",2:30,
46,1/21/2017,8:00 PM,,Tampa Bay Lightning,5,3,W,,14,26,6,W 1,,23,20,1,3,0,,48,6,1,5,0,"12,177",2:35,
47,1/23/2017,9:00 PM,,Florida Panthers,3,2,W,OT,15,26,6,W 2,,42,2,0,3,0,,25,6,0,2,0,"10,042",2:34,
48,1/26/2017,9:00 PM,,Vancouver Canucks,3,0,W,,16,26,6,W 3,,31,0,1,3,0,,19,6,,0,,"11,203",2:26,
49,1/31/2017,9:00 PM,,Los Angeles Kings,2,3,L,,16,27,6,L 1,,32,6,0,1,0,,39,2,1,3,0,"11,577",2:33,
50,2/2/2017,9:00 PM,,Chicago Blackhawks,3,4,L,,16,28,6,L 2,,27,27,1,5,0,,26,19,2,4,0,"17,125",2:33,
51,2/4/2017,10:30 PM,@,San Jose Sharks,3,2,W,SO,17,28,6,W 1,,28,15,1,4,0,,40,13,0,4,0,"17,562",2:46,
52,2/9/2017,9:00 PM,,Montreal Canadiens,4,5,L,OT,17,28,7,L 1,,25,4,1,3,1,,40,6,1,2,0,"14,098",2:41,
53,2/11/2017,8:00 PM,,Pittsburgh Penguins,4,3,W,OT,18,28,7,W 1,,25,8,1,4,0,,31,8,0,4,1,"15,879",2:43,
54,2/13/2017,9:00 PM,@,Calgary Flames,5,0,W,,19,28,7,W 2,,32,8,0,1,0,,36,2,,5,,"18,486",2:28,
55,2/14/2017,9:00 PM,@,Edmonton Oilers,2,5,L,,19,29,7,L 1,,25,8,0,5,0,,33,10,2,4,0,"18,347",2:38,
56,2/16/2017,10:30 PM,@,Los Angeles Kings,5,3,W,,20,29,7,W 1,,22,8,1,3,1,,44,8,1,3,0,"18,230",2:44,
57,2/18/2017,8:00 PM,,San Jose Sharks,1,4,L,,20,30,7,L 1,,37,4,0,0,0,,33,0,1,2,0,"17,446",2:29,
58,2/20/2017,9:00 PM,,Anaheim Ducks,3,2,W,,21,30,7,W 1,,20,4,0,3,0,,36,6,0,2,0,"14,554",2:28,
59,2/23/2017,8:30 PM,@,Chicago Blackhawks,3,6,L,,21,31,7,L 1,,37,4,0,4,0,,29,8,0,2,0,"21,781",2:31,
60,2/24/2017,8:30 PM,@,Dallas Stars,2,5,L,,21,32,7,L 2,,27,12,0,4,0,,37,8,1,6,0,"18,043",2:34,
61,2/26/2017,8:30 PM,,Buffalo Sabres,3,2,W,,22,32,7,W 1,,29,2,0,3,0,,33,6,0,1,0,"13,432",2:27,
62,2/28/2017,7:00 PM,@,Boston Bruins,1,4,L,,22,33,7,L 1,,23,8,1,4,0,,25,23,0,2,1,"17,565",2:25,
63,3/2/2017,7:00 PM,@,Buffalo Sabres,3,6,L,,22,34,7,L 2,,22,10,0,2,1,,41,6,2,4,1,"18,116",2:34,
64,3/3/2017,7:30 PM,@,Carolina Hurricanes,4,2,W,,23,34,7,W 1,,22,6,1,3,0,,34,6,0,2,0,"10,827",2:24,
65,3/5/2017,8:30 PM,,Carolina Hurricanes,1,2,L,,23,35,7,L 1,,26,6,0,3,0,,35,8,0,2,0,"10,224",2:25,
66,3/9/2017,9:00 PM,,Ottawa Senators,2,3,L,OT,23,35,8,L 2,,41,6,0,4,0,,31,8,0,3,0,"10,611",2:31,
67,3/11/2017,8:00 PM,,New Jersey Devils,5,4,W,,24,35,8,W 1,,31,10,2,3,0,,30,10,1,2,0,"11,223",2:40,
68,3/13/2017,10:00 PM,,Colorado Avalanche,1,0,W,,25,35,8,W 2,,35,6,0,2,0,,22,4,,3,,"11,521",2:28,
69,3/14/2017,10:30 PM,@,Los Angeles Kings,3,2,W,SO,26,35,8,W 3,,32,6,0,3,0,,46,6,1,3,0,"18,230",3:02,
70,3/16/2017,10:00 PM,,Detroit Red Wings,4,5,L,SO,26,35,9,L 1,,26,18,0,3,1,,33,10,2,7,0,"15,036",2:51,
71,3/18/2017,9:00 PM,,St. Louis Blues,0,3,L,,26,36,9,L 2,,31,15,0,2,0,,41,4,1,2,1,"15,132",2:29,
72,3/20/2017,8:00 PM,@,Nashville Predators,1,3,L,,26,37,9,L 3,,26,7,1,2,0,,31,9,0,1,0,"17,113",2:29,
