,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/7/2017,1:00 PM,,Tampa Bay Lightning,4,2,W,,21,15,5,W 1,,44,6,0,2,0,,26,6,0,2,0,"19,810",2:28,
42,1/8/2017,6:00 PM,@,Columbus Blue Jackets,1,2,L,OT,21,15,6,L 1,,26,7,0,1,0,,25,7,0,2,0,"17,962",2:34,
43,1/10/2017,7:00 PM,@,Buffalo Sabres,1,4,L,,21,16,6,L 2,,40,9,1,2,0,,27,9,1,2,0,"18,920",2:30,
44,1/12/2017,7:00 PM,,Vancouver Canucks,5,4,W,SO,22,16,6,W 1,,35,16,2,4,0,,38,8,1,8,0,"19,757",2:52,
45,1/14/2017,1:00 PM,@,Boston Bruins,3,6,L,,22,17,6,L 1,,24,15,2,4,0,,39,10,2,6,1,"17,565",2:33,
46,1/15/2017,1:00 PM,@,Washington Capitals,0,5,L,,22,18,6,L 2,,24,4,0,5,0,,22,8,1,2,0,"18,506",2:15,
47,1/21/2017,7:00 PM,,New Jersey Devils,1,4,L,,22,19,6,L 3,,36,19,0,6,0,,29,17,2,7,0,"19,932",2:39,
48,1/22/2017,6:00 PM,@,New York Islanders,3,2,W,OT,23,19,6,W 1,,47,4,0,3,0,,38,6,0,2,0,"13,146",2:39,
49,1/25/2017,8:00 PM,@,New York Rangers,2,0,W,,24,19,6,W 2,,26,6,1,3,0,,34,6,,3,,"18,006",2:17,
50,1/26/2017,7:00 PM,,Toronto Maple Leafs,2,1,W,,25,19,6,W 3,,34,6,0,1,0,,28,2,0,3,0,"19,723",2:28,
51,1/31/2017,7:00 PM,@,Carolina Hurricanes,1,5,L,,25,20,6,L 1,,16,14,1,5,0,,28,10,2,7,0,"13,577",2:38,
52,2/2/2017,7:00 PM,,Montreal Canadiens,3,1,W,,26,20,6,W 1,,24,2,1,3,0,,16,6,0,1,0,"19,768",2:22,
53,2/4/2017,1:00 PM,,Los Angeles Kings,0,1,L,OT,26,20,7,L 1,,17,2,0,2,0,,28,4,0,2,0,"19,833",2:29,
54,2/6/2017,7:00 PM,,St. Louis Blues,0,2,L,,26,21,7,L 2,,26,8,0,4,0,,16,12,0,2,0,"19,589",2:29,
55,2/9/2017,7:00 PM,,New York Islanders,1,3,L,,26,22,7,L 3,,35,6,1,3,0,,30,8,1,2,0,"19,737",2:19,
56,2/11/2017,1:00 PM,,San Jose Sharks,2,1,W,OT,27,22,7,W 1,,35,8,0,3,0,,24,6,1,3,0,"19,910",2:36,
57,2/15/2017,9:30 PM,@,Calgary Flames,1,3,L,,27,23,7,L 1,,34,11,0,4,0,,23,26,0,3,0,"18,815",2:36,
58,2/16/2017,9:00 PM,@,Edmonton Oilers,3,6,L,,27,24,7,L 2,,36,7,1,3,0,,25,13,0,0,0,"18,347",2:42,
59,2/19/2017,10:00 PM,@,Vancouver Canucks,3,2,W,,28,24,7,W 1,,28,8,2,3,0,,20,6,0,4,0,"18,865",2:28,
60,2/22/2017,8:00 PM,,Washington Capitals,1,4,L,,28,25,7,L 1,,34,10,0,2,0,,29,10,1,2,0,"19,849",2:39,
61,2/25/2017,8:00 PM,@,Pittsburgh Penguins,2,4,L,,28,26,7,L 2,,38,12,1,4,0,,29,10,1,5,0,"67,318",2:39,
62,2/28/2017,7:00 PM,,Colorado Avalanche,4,0,W,,29,26,7,W 1,,26,13,2,3,1,,33,9,,4,,"19,564",2:24,
63,3/2/2017,7:00 PM,,Florida Panthers,2,1,W,SO,30,26,7,W 2,,49,8,0,4,0,,40,12,0,2,1,"19,650",2:41,
64,3/4/2017,7:30 PM,@,Washington Capitals,1,2,L,OT,30,26,8,L 1,,31,10,0,6,0,,24,14,1,4,0,"18,506",2:33,
65,3/7/2017,7:30 PM,@,Buffalo Sabres,6,3,W,,31,26,8,W 1,,30,11,0,3,0,,34,11,2,4,0,"18,233",2:29,
66,3/9/2017,7:30 PM,@,Toronto Maple Leafs,2,4,L,,31,27,8,L 1,,38,4,1,3,0,,33,6,2,2,0,"18,894",2:36,
67,3/11/2017,1:00 PM,@,Boston Bruins,1,2,L,,31,28,8,L 2,,27,11,0,2,0,,27,9,1,3,0,"17,565",2:39,
68,3/13/2017,7:00 PM,,Columbus Blue Jackets,3,5,L,,31,29,8,L 3,,26,8,1,8,0,,29,20,1,2,0,"19,447",2:39,
69,3/15/2017,7:30 PM,,Pittsburgh Penguins,4,0,W,,32,29,8,W 1,,28,4,1,4,0,,23,8,,2,,"19,514",2:23,
70,3/16/2017,7:00 PM,@,New Jersey Devils,2,6,L,,32,30,8,L 1,,19,8,0,3,0,,29,18,1,3,0,"13,718",2:26,
71,3/19/2017,7:30 PM,,Carolina Hurricanes,4,3,W,OT,33,30,8,W 1,,44,4,0,3,0,,22,6,1,2,0,"19,517",2:30,
72,3/21/2017,8:00 PM,@,Winnipeg Jets,2,3,L,,33,31,8,L 1,,26,18,0,3,1,,33,12,1,6,0,"15,294",2:33,
73,3/23/2017,8:00 PM,@,Minnesota Wild,3,1,W,,34,31,8,W 1,,27,4,0,1,0,,25,2,0,2,0,"19,004",2:24,
74,3/25/2017,2:00 PM,@,Columbus Blue Jackets,0,1,L,,34,32,8,L 1,,36,13,0,3,0,,21,15,0,2,0,"19,052",2:28,
75,3/26/2017,7:00 PM,@,Pittsburgh Penguins,6,2,W,,35,32,8,W 1,,33,9,0,1,0,,27,7,1,2,0,"18,654",2:29,
76,3/28/2017,7:00 PM,,Ottawa Senators,3,2,W,SO,36,32,8,W 2,,35,11,1,4,0,,28,13,1,3,0,"19,706",2:42,
77,3/30/2017,7:00 PM,,New York Islanders,6,3,W,,37,32,8,W 3,,30,23,1,2,0,,41,23,0,2,0,"19,703",2:45,
78,4/1/2017,7:00 PM,,New Jersey Devils,3,0,W,,38,32,8,W 4,,41,40,2,5,0,,32,42,,4,,"19,911",2:45,
79,4/2/2017,7:30 PM,@,New York Rangers,3,4,L,,38,33,8,L 1,,23,8,0,3,0,,24,6,1,4,0,"18,006",2:22,
80,4/4/2017,7:00 PM,@,New Jersey Devils,0,1,L,OT,38,33,9,L 2,,35,10,0,4,0,,27,8,0,5,0,"13,861",2:27,
81,4/8/2017,12:30 PM,,Columbus Blue Jackets,4,2,W,,39,33,9,W 1,,24,11,1,3,0,,22,13,1,2,0,"19,789",2:18,
82,4/9/2017,7:00 PM,,Carolina Hurricanes,3,4,L,SO,39,33,10,L 1,,44,6,0,1,0,,35,2,1,3,0,"19,559",2:29,
