,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/10/2017,7:00 PM,,Columbus Blue Jackets,5,3,W,,19,15,7,W 2,,28,8,0,2,0,,27,4,0,4,0,"9,351",2:33,
42,1/13/2017,7:30 PM,,Buffalo Sabres,5,2,W,,20,15,7,W 3,,38,4,0,4,0,,38,8,0,2,1,"11,992",2:22,
43,1/14/2017,7:00 PM,,New York Islanders,7,4,W,,21,15,7,W 4,,45,0,0,0,0,,32,0,0,0,0,"16,640",2:24,
44,1/17/2017,7:00 PM,@,Columbus Blue Jackets,1,4,L,,21,16,7,L 1,,25,6,0,2,0,,36,4,0,4,0,"14,724",2:26,
45,1/20/2017,7:00 PM,,Pittsburgh Penguins,1,7,L,,21,17,7,L 2,,28,6,0,3,1,,41,6,1,3,0,"17,312",2:35,
46,1/21/2017,5:00 PM,@,Columbus Blue Jackets,2,3,L,,21,18,7,L 3,,37,4,1,6,0,,20,12,0,2,0,"19,033",2:28,
47,1/23/2017,7:00 PM,@,Washington Capitals,1,6,L,,21,19,7,L 4,,26,9,1,4,0,,25,15,1,2,0,"18,506",2:29,
48,1/26/2017,7:00 PM,,Los Angeles Kings,0,3,L,,21,20,7,L 5,,22,4,0,4,0,,29,10,0,1,0,"10,486",2:21,
49,1/31/2017,7:00 PM,,Philadelphia Flyers,5,1,W,,22,20,7,W 1,,28,10,2,7,0,,16,14,1,5,0,"13,577",2:38,
50,2/3/2017,7:30 PM,,Edmonton Oilers,2,1,W,,23,20,7,W 2,,23,4,1,1,0,,25,2,0,3,0,"12,512",2:27,
51,2/4/2017,7:00 PM,@,New York Islanders,5,4,W,OT,24,20,7,W 3,,25,8,0,3,0,,37,6,1,4,0,"14,153",2:38,
52,2/7/2017,7:00 PM,@,Washington Capitals,0,5,L,,24,21,7,L 1,,23,6,0,3,0,,28,6,2,3,0,"18,506",2:24,
53,2/11/2017,2:00 PM,@,Dallas Stars,2,5,L,,24,22,7,L 2,,24,13,1,2,0,,27,9,1,4,0,"17,864",2:25,
54,2/17/2017,7:30 PM,,Colorado Avalanche,1,2,L,OT,24,22,8,L 3,,29,6,0,2,0,,37,4,0,3,0,"11,456",2:36,
55,2/19/2017,7:00 PM,,Toronto Maple Leafs,0,4,L,,24,23,8,L 4,,37,4,0,3,0,,31,6,0,2,0,"10,004",2:33,
56,2/21/2017,7:00 PM,,Pittsburgh Penguins,1,3,L,,24,24,8,L 5,,30,8,1,5,0,,22,10,1,4,0,"12,145",2:26,
57,2/24/2017,7:30 PM,,Ottawa Senators,3,0,W,,25,24,8,W 1,,44,4,0,2,0,,34,4,,2,,"11,327",2:31,
58,2/26/2017,3:00 PM,,Calgary Flames,1,3,L,,25,25,8,L 1,,35,0,1,2,0,,24,4,0,0,0,"14,112",2:21,
59,2/28/2017,7:30 PM,@,Florida Panthers,2,3,L,SO,25,25,9,L 2,,25,4,0,1,0,,31,4,1,2,0,"10,839",2:42,
60,3/1/2017,7:00 PM,@,Tampa Bay Lightning,3,4,L,OT,25,25,10,L 3,,31,8,1,2,1,,16,4,1,4,0,"19,092",2:36,
61,3/3/2017,7:30 PM,,Arizona Coyotes,2,4,L,,25,26,10,L 4,,34,6,0,2,0,,22,6,1,3,0,"10,827",2:24,
62,3/5/2017,8:30 PM,@,Arizona Coyotes,2,1,W,,26,26,10,W 1,,35,8,0,2,0,,26,6,0,3,0,"10,224",2:25,
63,3/7/2017,9:00 PM,@,Colorado Avalanche,1,3,L,,26,27,10,L 1,,26,2,0,2,0,,25,4,1,1,0,"11,700",2:16,
64,3/9/2017,7:00 PM,,New York Rangers,4,3,W,,27,27,10,W 1,,30,10,2,4,0,,43,8,3,6,0,"11,404",2:27,
65,3/11/2017,7:00 PM,,Toronto Maple Leafs,2,3,L,OT,27,27,11,L 1,,38,4,1,2,0,,26,4,0,2,0,"12,328",2:30,
