,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
40,1/6/2017,7:30 PM,,Toronto Maple Leafs,2,4,L,,16,17,7,L 1,,32,6,1,4,0,,14,8,2,3,1,"15,233",2:23,
41,1/7/2017,7:00 PM,,Edmonton Oilers,1,2,L,OT,16,17,8,L 2,,20,6,0,1,0,,43,4,1,2,0,"14,734",2:28,
42,1/9/2017,7:00 PM,,Florida Panthers,0,3,L,,16,18,8,L 3,,28,13,0,2,0,,29,6,1,6,0,"12,834",2:19,
43,1/12/2017,9:00 PM,@,Edmonton Oilers,2,3,L,OT,16,18,9,L 4,,19,13,0,3,0,,34,13,0,3,0,"18,347",2:32,
44,1/13/2017,9:00 PM,@,Calgary Flames,2,1,W,,17,18,9,W 1,,36,9,1,4,0,,32,11,0,2,0,"19,190",2:30,
45,1/15/2017,7:00 PM,@,Vancouver Canucks,2,1,W,OT,18,18,9,W 2,,22,8,0,1,0,,22,4,0,3,0,"18,865",2:25,
46,1/17/2017,8:00 PM,@,Minnesota Wild,4,3,W,,19,18,9,W 3,,26,6,1,1,0,,35,2,1,3,0,"19,051",2:26,
47,1/20/2017,7:30 PM,,Montreal Canadiens,1,3,L,,19,19,9,L 1,,17,13,0,2,0,,26,6,3,7,0,"15,345",2:29,
48,1/21/2017,7:00 PM,@,Philadelphia Flyers,4,1,W,,20,19,9,W 1,,29,17,2,7,0,,36,19,0,6,0,"19,932",2:39,
49,1/24/2017,7:00 PM,,Los Angeles Kings,1,3,L,,20,20,9,L 1,,25,4,0,4,0,,25,8,1,2,0,"13,412",2:26,
50,1/26/2017,7:00 PM,,Washington Capitals,2,5,L,,20,21,9,L 2,,29,25,1,3,0,,36,23,2,4,0,"13,428",2:32,
51,1/31/2017,7:30 PM,@,Detroit Red Wings,4,3,W,,21,21,9,W 1,,24,10,0,1,2,,30,2,1,5,0,"20,027",2:28,
52,2/3/2017,7:30 PM,,Calgary Flames,3,4,L,OT,21,21,10,L 1,,29,6,2,3,0,,38,8,1,3,0,"14,716",2:46,
53,2/4/2017,7:00 PM,@,Columbus Blue Jackets,5,1,W,,22,21,10,W 1,,30,11,1,2,0,,32,21,0,2,1,"18,566",2:35,
54,2/6/2017,7:00 PM,,Buffalo Sabres,2,1,W,,23,21,10,W 2,,39,9,2,4,0,,23,15,0,1,0,"12,105",2:31,
55,2/12/2017,12:30 PM,,San Jose Sharks,1,4,L,,23,22,10,L 1,,22,17,0,2,0,,38,9,0,6,0,"16,514",2:18,
56,2/14/2017,7:00 PM,,Colorado Avalanche,3,2,W,,24,22,10,W 1,,40,6,1,3,0,,30,6,1,3,0,"12,462",2:36,
57,2/16/2017,7:00 PM,,Ottawa Senators,0,3,L,,24,23,10,L 1,,21,4,0,1,0,,35,2,1,2,0,"13,908",2:26,
