,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/5/2017,7:00 PM,,Edmonton Oilers,3,4,L,,20,17,4,L 2,,36,7,1,3,0,,25,11,0,1,0,"17,565",2:40,
42,1/7/2017,7:00 PM,@,Florida Panthers,4,0,W,,21,17,4,W 1,,37,8,1,6,1,,25,12,,3,,"16,630",2:29,
43,1/8/2017,5:00 PM,@,Carolina Hurricanes,3,4,L,OT,21,17,5,L 1,,35,2,0,1,0,,30,2,0,1,0,"11,820",2:28,
44,1/10/2017,8:00 PM,@,St. Louis Blues,5,3,W,,22,17,5,W 1,,39,27,2,4,0,,17,15,2,5,0,"19,342",2:32,
45,1/12/2017,8:00 PM,@,Nashville Predators,1,2,L,,22,18,5,L 1,,36,10,1,3,0,,19,11,0,1,0,"17,113",2:32,
46,1/14/2017,1:00 PM,,Philadelphia Flyers,6,3,W,,23,18,5,W 1,,39,10,2,6,1,,24,15,2,4,0,"17,565",2:33,
47,1/16/2017,1:00 PM,,New York Islanders,0,4,L,,23,19,5,L 1,,32,8,0,2,0,,27,4,0,4,1,"17,565",2:18,
48,1/18/2017,8:00 PM,@,Detroit Red Wings,5,6,L,SO,23,19,6,L 2,,33,8,2,2,1,,25,4,0,4,0,"20,027",2:49,
49,1/20/2017,7:00 PM,,Chicago Blackhawks,0,1,L,,23,20,6,L 3,,30,6,0,2,0,,22,4,0,3,0,"17,565",2:20,
50,1/22/2017,3:00 PM,@,Pittsburgh Penguins,1,5,L,,23,21,6,L 4,,45,9,0,4,0,,36,15,1,1,0,"18,506",2:42,
51,1/24/2017,7:00 PM,,Detroit Red Wings,4,3,W,OT,24,21,6,W 1,,49,4,1,2,0,,26,6,0,1,0,"17,565",2:45,
52,1/26/2017,7:00 PM,,Pittsburgh Penguins,4,3,W,,25,21,6,W 2,,37,21,1,5,1,,22,31,1,5,0,"17,565",2:44,
53,1/31/2017,7:30 PM,@,Tampa Bay Lightning,4,3,W,,26,21,6,W 3,,35,13,1,3,0,,21,21,0,4,0,"19,092",2:41,
54,2/1/2017,8:00 PM,@,Washington Capitals,3,5,L,,26,22,6,L 1,,33,6,2,3,0,,22,6,1,3,0,"18,506",2:32,
55,2/4/2017,7:00 PM,,Toronto Maple Leafs,5,6,L,,26,23,6,L 2,,41,11,2,5,0,,26,17,1,2,0,"17,565",2:53,
56,2/9/2017,7:00 PM,,San Jose Sharks,6,3,W,,27,23,6,W 1,,33,4,2,3,0,,26,4,0,2,0,"17,565",2:31,
57,2/11/2017,1:00 PM,,Vancouver Canucks,4,3,W,,28,23,6,W 2,,30,6,1,2,0,,32,4,1,3,0,"17,565",2:29,
58,2/12/2017,7:30 PM,,Montreal Canadiens,4,0,W,,29,23,6,W 3,,36,20,1,7,1,,25,24,,6,,"17,565",2:36,
59,2/19/2017,8:30 PM,@,San Jose Sharks,2,1,W,OT,30,23,6,W 4,,28,4,0,1,0,,30,4,0,1,0,"17,562",2:36,
60,2/22/2017,10:30 PM,@,Anaheim Ducks,3,5,L,,30,24,6,L 1,,29,6,0,5,0,,25,10,0,3,0,"15,135",2:41,
61,2/23/2017,10:30 PM,@,Los Angeles Kings,4,1,W,,31,24,6,W 1,,25,8,1,1,0,,28,4,1,3,0,"18,230",2:36,
62,2/26/2017,12:30 PM,@,Dallas Stars,6,3,W,,32,24,6,W 2,,28,14,1,2,0,,36,14,1,2,0,"18,006",2:35,
63,2/28/2017,7:00 PM,,Arizona Coyotes,4,1,W,,33,24,6,W 3,,25,23,0,2,1,,23,8,1,4,0,"17,565",2:25,
64,3/2/2017,7:00 PM,,New York Rangers,1,2,L,,33,25,6,L 1,,33,8,0,2,0,,21,4,0,4,0,"17,565",2:30,
65,3/4/2017,7:00 PM,,New Jersey Devils,3,2,W,,34,25,6,W 1,,40,2,1,5,0,,17,10,0,1,0,"17,565",2:41,
66,3/6/2017,7:30 PM,@,Ottawa Senators,2,4,L,,34,26,6,L 1,,27,6,1,1,0,,29,4,1,2,0,"17,046",2:28,
67,3/8/2017,8:00 PM,,Detroit Red Wings,6,1,W,,35,26,6,W 1,,29,8,0,2,0,,27,8,0,3,0,"17,565",2:29,
68,3/11/2017,1:00 PM,,Philadelphia Flyers,2,1,W,,36,26,6,W 2,,27,9,1,3,0,,27,11,0,2,0,"17,565",2:39,
