,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
22,11/25/2016,1:00 PM,@,Philadelphia Flyers,3,2,W,,15,6,1,W 1,,23,12,0,2,0,,42,26,0,0,0,"19,981",2:33,
23,11/27/2016,7:00 PM,,Ottawa Senators,0,2,L,,15,7,1,L 1,,33,6,0,4,0,,20,8,1,2,0,"18,006",2:27,
24,11/29/2016,7:00 PM,,Carolina Hurricanes,3,2,W,,16,7,1,W 1,,21,6,1,2,0,,28,8,0,2,0,"18,006",2:21,
25,12/1/2016,7:00 PM,@,Buffalo Sabres,3,4,L,,16,8,1,L 1,,25,4,2,2,0,,34,4,1,2,0,"18,047",2:25,
26,12/3/2016,1:00 PM,,Carolina Hurricanes,4,2,W,,17,8,1,W 1,,23,6,0,2,0,,28,4,0,3,0,"18,006",2:25,
27,12/6/2016,7:00 PM,@,New York Islanders,2,4,L,,17,9,1,L 1,,38,4,0,6,0,,32,10,1,2,0,"15,795",2:27,
28,12/8/2016,8:00 PM,@,Winnipeg Jets,2,1,W,,18,9,1,W 1,,24,6,2,4,0,,18,8,0,3,0,"15,294",2:17,
29,12/9/2016,8:30 PM,@,Chicago Blackhawks,1,0,W,OT,19,9,1,W 2,,37,2,0,2,0,,26,4,,1,,"21,770",2:31,
30,12/11/2016,7:00 PM,,New Jersey Devils,5,0,W,,20,9,1,W 3,,31,15,2,6,1,,19,17,,5,,"18,006",2:37,
31,12/13/2016,7:00 PM,,Chicago Blackhawks,1,2,L,,20,10,1,L 1,,34,4,0,0,0,,26,0,0,1,0,"18,006",2:19,
32,12/15/2016,8:30 PM,@,Dallas Stars,2,0,W,,21,10,1,W 1,,30,10,0,3,1,,27,21,,5,,"18,212",2:33,
33,12/17/2016,8:00 PM,@,Nashville Predators,2,1,W,SO,22,10,1,W 2,,27,6,0,2,0,,32,4,0,3,0,"17,113",2:37,
34,12/18/2016,7:30 PM,,New Jersey Devils,3,2,W,SO,23,10,1,W 3,,27,8,0,2,0,,31,4,1,4,0,"18,006",2:43,
35,12/20/2016,7:00 PM,@,Pittsburgh Penguins,2,7,L,,23,11,1,L 1,,28,10,0,3,0,,47,6,3,5,0,"18,541",2:24,
36,12/23/2016,7:00 PM,,Minnesota Wild,4,7,L,,23,12,1,L 2,,35,2,0,2,0,,21,4,1,1,0,"18,006",2:25,
37,12/27/2016,7:00 PM,,Ottawa Senators,4,3,W,,24,12,1,W 1,,25,17,1,4,0,,36,19,0,4,0,"18,006",2:40,
38,12/29/2016,9:00 PM,@,Arizona Coyotes,6,3,W,,25,12,1,W 2,,32,6,4,7,0,,21,14,1,3,0,"15,090",2:27,
