,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/10/2017,9:00 PM,@,Edmonton Oilers,5,3,W,,25,14,2,W 2,,28,4,0,2,0,,36,4,0,2,0,"18,347",2:24,
42,1/11/2017,9:30 PM,@,Calgary Flames,2,3,L,,25,15,2,L 1,,27,6,1,2,0,,28,6,1,2,0,"18,912",2:26,
43,1/14/2017,10:30 PM,,St. Louis Blues,0,4,L,,25,16,2,L 2,,23,19,0,3,0,,26,8,1,3,0,"17,562",2:26,
44,1/16/2017,4:00 PM,,Winnipeg Jets,5,2,W,,26,16,2,W 1,,32,9,1,4,1,,28,13,0,2,0,"17,479",2:25,
45,1/18/2017,10:30 PM,@,Los Angeles Kings,3,2,W,,27,16,2,W 2,,27,12,1,4,0,,24,12,0,4,0,"18,230",2:36,
46,1/19/2017,10:30 PM,,Tampa Bay Lightning,2,1,W,,28,16,2,W 3,,24,8,0,1,0,,25,4,1,3,0,"17,387",2:21,
47,1/21/2017,10:30 PM,,Colorado Avalanche,3,2,W,OT,29,16,2,W 4,,30,2,1,3,0,,33,8,0,0,0,"17,562",2:28,
48,1/23/2017,9:00 PM,@,Colorado Avalanche,5,2,W,,30,16,2,W 5,,26,6,0,4,0,,28,6,1,3,0,"13,803",2:27,
49,1/24/2017,8:00 PM,@,Winnipeg Jets,4,3,W,,31,16,2,W 6,,26,4,1,2,1,,34,2,0,2,0,"15,294",2:35,
50,1/26/2017,10:30 PM,,Edmonton Oilers,1,4,L,,31,17,2,L 1,,33,4,0,4,0,,21,8,1,2,0,"17,562",2:22,
51,1/31/2017,10:30 PM,,Chicago Blackhawks,3,1,W,,32,17,2,W 1,,29,6,1,3,0,,25,6,0,3,0,"17,424",2:23,
52,2/2/2017,10:00 PM,@,Vancouver Canucks,4,1,W,,33,17,2,W 2,,32,4,2,3,0,,33,6,0,2,0,"18,865",2:25,
53,2/4/2017,10:30 PM,,Arizona Coyotes,2,3,L,SO,33,17,3,L 1,,40,13,0,4,0,,28,15,1,4,0,"17,562",2:46,
54,2/7/2017,7:00 PM,@,Buffalo Sabres,4,5,L,OT,33,17,4,L 2,,40,6,1,3,0,,36,6,2,3,0,"18,462",2:35,
55,2/9/2017,7:00 PM,@,Boston Bruins,3,6,L,,33,18,4,L 3,,26,4,0,2,0,,33,4,2,3,0,"17,565",2:31,
56,2/11/2017,1:00 PM,@,Philadelphia Flyers,1,2,L,OT,33,18,5,L 4,,24,6,1,3,0,,35,8,0,3,0,"19,910",2:36,
57,2/12/2017,12:30 PM,@,New Jersey Devils,4,1,W,,34,18,5,W 1,,38,9,0,6,0,,22,17,0,2,0,"16,514",2:18,
