,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/10/2017,8:30 PM,@,Chicago Blackhawks,3,4,L,OT,17,18,6,L 2,,36,14,0,1,0,,43,4,2,6,0,"22,019",2:39,
42,1/12/2017,8:30 PM,@,Dallas Stars,2,5,L,,17,19,6,L 3,,33,2,1,5,0,,21,8,0,1,0,"18,532",2:28,
43,1/14/2017,7:00 PM,,Pittsburgh Penguins,6,3,W,,18,19,6,W 1,,34,8,1,4,0,,31,10,1,4,0,"20,027",2:34,
44,1/16/2017,3:00 PM,,Montreal Canadiens,1,0,W,,19,19,6,W 2,,20,2,0,4,0,,18,8,,1,,"20,027",2:24,
45,1/18/2017,8:00 PM,,Boston Bruins,6,5,W,SO,20,19,6,W 3,,25,4,0,4,0,,33,8,2,2,1,"20,027",2:49,
46,1/20/2017,7:00 PM,@,Buffalo Sabres,2,3,L,OT,20,19,7,L 1,,34,8,1,4,0,,37,8,2,4,0,"18,942",2:45,
47,1/22/2017,12:30 PM,,New York Rangers,0,1,L,OT,20,19,8,L 2,,21,8,0,3,0,,19,6,0,4,0,"20,027",2:33,
48,1/24/2017,7:00 PM,@,Boston Bruins,3,4,L,OT,20,19,9,L 3,,26,6,0,1,0,,49,4,1,2,0,"17,565",2:45,
49,1/25/2017,7:00 PM,,Toronto Maple Leafs,0,4,L,,20,20,9,L 4,,22,4,0,2,0,,28,4,0,2,0,"20,027",2:24,
50,1/31/2017,7:30 PM,,New Jersey Devils,3,4,L,,20,21,9,L 5,,30,2,1,5,0,,24,10,0,1,2,"20,027",2:28,
51,2/3/2017,7:30 PM,,New York Islanders,5,4,W,,21,21,9,W 1,,24,10,0,2,0,,36,4,1,5,0,"20,027",2:32,
52,2/4/2017,8:00 PM,@,Nashville Predators,1,0,W,,22,21,9,W 2,,19,6,0,5,0,,42,14,,3,,"17,204",2:30,
53,2/7/2017,7:30 PM,,Columbus Blue Jackets,2,3,L,OT,22,21,10,L 1,,26,13,1,2,0,,27,13,0,2,0,"20,027",2:32,
54,2/9/2017,7:00 PM,@,Washington Capitals,3,6,L,,22,22,10,L 2,,17,4,1,2,0,,31,6,1,1,0,"18,506",2:31,
55,2/11/2017,5:00 PM,@,Columbus Blue Jackets,1,2,L,,22,23,10,L 3,,36,4,1,4,0,,39,8,0,2,0,"19,143",2:33,
56,2/12/2017,3:00 PM,@,Minnesota Wild,3,6,L,,22,24,10,L 4,,34,10,0,1,0,,30,4,3,4,0,"19,141",2:28,
57,2/15/2017,8:00 PM,,St. Louis Blues,0,2,L,,22,25,10,L 5,,25,8,0,3,0,,29,6,0,4,0,"20,027",2:19,
58,2/18/2017,2:00 PM,,Washington Capitals,3,2,W,SO,23,25,10,W 1,,23,15,1,2,0,,36,9,0,5,0,"20,027",2:53,
59,2/19/2017,3:00 PM,@,Pittsburgh Penguins,5,2,W,,24,25,10,W 2,,24,12,0,4,0,,26,12,0,4,1,"18,664",2:34,
60,2/21/2017,7:30 PM,,New York Islanders,1,3,L,,24,26,10,L 1,,27,8,1,3,0,,22,10,1,3,0,"20,027",2:25,
61,2/28/2017,10:00 PM,@,Vancouver Canucks,3,2,W,OT,25,26,10,W 1,,28,6,2,4,0,,27,8,0,3,0,"18,865",2:31,
62,3/3/2017,9:00 PM,@,Calgary Flames,2,3,L,OT,25,26,11,L 1,,37,6,0,2,0,,31,2,1,3,0,"19,289",2:39,
63,3/4/2017,10:00 PM,@,Edmonton Oilers,3,4,L,,25,27,11,L 2,,25,4,0,0,0,,38,2,0,2,0,"18,347",2:31,
64,3/7/2017,7:30 PM,@,Toronto Maple Leafs,2,3,L,,25,28,11,L 3,,24,8,0,2,0,,28,4,1,4,0,"19,060",2:35,
65,3/8/2017,8:00 PM,@,Boston Bruins,1,6,L,,25,29,11,L 4,,27,8,0,3,0,,29,8,0,2,0,"17,565",2:29,
66,3/10/2017,7:30 PM,,Chicago Blackhawks,4,2,W,,26,29,11,W 1,,29,11,0,3,0,,26,23,0,2,0,"20,027",2:36,
67,3/12/2017,7:00 PM,,New York Rangers,1,4,L,,26,30,11,L 1,,24,4,1,4,0,,31,8,1,2,1,"20,027",2:17,
68,3/15/2017,9:30 PM,@,Colorado Avalanche,1,3,L,,26,31,11,L 2,,28,6,0,1,0,,29,2,0,4,0,"16,764",2:27,
69,3/16/2017,10:00 PM,@,Arizona Coyotes,5,4,W,SO,27,31,11,W 1,,33,10,2,7,0,,26,18,0,3,1,"15,036",2:51,
70,3/18/2017,1:00 PM,,Colorado Avalanche,5,1,W,,28,31,11,W 2,,23,4,2,3,0,,24,6,0,2,0,"20,027",2:26,
71,3/20/2017,7:30 PM,,Buffalo Sabres,1,2,L,,28,32,11,L 1,,35,4,0,4,0,,30,8,2,2,0,"20,027",2:31,
72,3/21/2017,7:30 PM,@,Montreal Canadiens,2,1,W,OT,29,32,11,W 1,,36,6,1,1,0,,36,2,0,3,0,"21,288",2:36,
73,3/24/2017,7:30 PM,,Tampa Bay Lightning,1,2,L,OT,29,32,12,L 1,,30,32,0,5,0,,32,24,0,4,0,"20,027",2:41,
74,3/26/2017,12:30 PM,,Minnesota Wild,3,2,W,OT,30,32,12,W 1,,19,4,1,2,0,,26,4,0,2,0,"20,027",2:34,
75,3/27/2017,7:00 PM,@,Carolina Hurricanes,4,3,W,OT,31,32,12,W 2,,27,4,1,3,0,,42,6,0,3,0,"11,516",2:33,
76,3/28/2017,7:00 PM,@,Carolina Hurricanes,1,4,L,,31,33,12,L 1,,22,6,0,2,0,,32,4,1,3,0,"9,427",2:23,
77,3/30/2017,7:30 PM,@,Tampa Bay Lightning,3,5,L,,31,34,12,L 2,,34,16,1,2,0,,31,16,2,2,0,"19,092",2:28,
78,4/1/2017,7:00 PM,,Toronto Maple Leafs,4,5,L,,31,35,12,L 3,,42,4,0,3,0,,27,6,1,1,0,"20,027",2:37,
79,4/3/2017,7:00 PM,,Ottawa Senators,5,4,W,SO,32,35,12,W 1,,33,2,2,2,1,,45,4,1,2,0,"20,027",2:48,
80,4/4/2017,7:30 PM,@,Ottawa Senators,0,2,L,,32,36,12,L 1,,24,10,0,1,0,,24,6,0,3,0,"17,166",2:25,
81,4/8/2017,7:00 PM,,Montreal Canadiens,2,3,L,OT,32,36,13,L 2,,27,2,0,0,0,,30,0,1,1,0,"20,027",2:23,
82,4/9/2017,5:00 PM,,New Jersey Devils,4,1,W,,33,36,13,W 1,,35,6,1,3,0,,25,6,0,3,0,"20,027",2:30,
