,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/2/2018,9:00 PM,@,Colorado Avalanche,2,3,L,OT,23,11,7,L 1,,44,4,1,4,0,,26,6,0,2,0,"13,058",2:39,
42,1/5/2018,8:00 PM,,Buffalo Sabres,4,3,W,,24,11,7,W 1,,29,10,2,4,0,,29,6,0,5,0,"15,321",2:32,
43,1/7/2018,3:00 PM,,San Jose Sharks,4,1,W,,25,11,7,W 2,,30,13,1,3,0,,32,11,1,4,0,"15,321",2:29,
44,1/9/2018,7:00 PM,@,Buffalo Sabres,7,4,W,,26,11,7,W 3,,37,6,2,4,0,,34,18,1,3,0,"17,398",2:29,
45,1/12/2018,8:30 PM,@,Chicago Blackhawks,1,2,L,,26,12,7,L 1,,32,6,0,3,0,,27,4,0,3,0,"21,588",2:28,
46,1/13/2018,7:00 PM,@,Minnesota Wild,1,4,L,,26,13,7,L 2,,33,6,1,2,0,,41,4,1,4,0,"19,207",2:26,
47,1/20/2018,3:00 PM,@,Calgary Flames,2,1,W,SO,27,13,7,W 1,,35,6,0,2,0,,31,4,0,4,0,"19,289",2:44,
48,1/21/2018,8:00 PM,,Vancouver Canucks,1,0,W,,28,13,7,W 2,,36,4,0,2,0,,29,2,,2,,"15,321",2:28,
49,1/23/2018,10:30 PM,@,San Jose Sharks,5,4,W,OT,29,13,7,W 3,,23,10,1,3,0,,33,17,1,3,0,"17,237",2:24,
50,1/25/2018,10:00 PM,@,Anaheim Ducks,3,4,L,SO,29,13,8,L 1,,27,8,0,2,0,,39,4,0,4,0,"17,174",2:46,
51,1/30/2018,8:00 PM,,Tampa Bay Lightning,3,1,W,,30,13,8,W 1,,37,8,1,4,0,,24,8,0,4,0,"15,321",2:29,
52,2/1/2018,8:00 PM,,Vegas Golden Knights,2,3,L,OT,30,13,9,L 1,,28,4,0,3,0,,31,6,1,2,1,"15,321",2:41,
53,2/3/2018,7:00 PM,,Colorado Avalanche,3,0,W,,31,13,9,W 1,,32,2,1,2,0,,25,2,,1,,"15,321",2:26,
54,2/6/2018,8:00 PM,,Arizona Coyotes,4,3,W,,32,13,9,W 2,,23,8,0,4,0,,24,8,1,4,0,"15,321",2:30,
55,2/9/2018,8:00 PM,,St. Louis Blues,2,5,L,,32,14,9,L 1,,22,4,1,4,0,,27,8,0,2,1,"15,321",2:19,
56,2/11/2018,3:00 PM,,New York Rangers,1,3,L,,32,15,9,L 2,,38,13,0,4,0,,28,13,0,4,0,"15,321",2:34,
57,2/13/2018,8:00 PM,,Washington Capitals,4,3,W,OT,33,15,9,W 1,,44,4,0,3,1,,27,6,0,2,0,"15,321",2:35,
58,2/16/2018,8:00 PM,,Colorado Avalanche,6,1,W,,34,15,9,W 2,,28,25,2,5,1,,31,15,0,5,0,"15,321",2:31,
59,2/18/2018,8:00 PM,,Florida Panthers,7,2,W,,35,15,9,W 3,,34,8,1,2,0,,27,4,2,4,0,"15,321",2:40,
60,2/20/2018,8:00 PM,,Los Angeles Kings,3,4,L,,35,16,9,L 1,,33,10,2,5,0,,32,10,2,5,0,"15,321",2:32,
61,2/23/2018,8:00 PM,@,St. Louis Blues,4,0,W,,36,16,9,W 1,,23,10,1,5,0,,34,12,,4,,"18,912",2:28,
62,2/24/2018,7:00 PM,@,Dallas Stars,5,3,W,,37,16,9,W 2,,27,6,1,2,0,,36,4,0,4,0,"18,532",2:42,
63,2/27/2018,8:00 PM,,Nashville Predators,5,6,L,,37,17,9,L 1,,39,4,1,2,0,,32,6,1,2,0,"15,321",2:34,
64,3/2/2018,8:00 PM,,Detroit Red Wings,4,3,W,,38,17,9,W 1,,42,2,0,3,0,,33,6,1,1,0,"15,321",2:33,
65,3/4/2018,7:00 PM,@,Carolina Hurricanes,3,2,W,,39,17,9,W 2,,23,6,1,2,0,,35,4,0,3,0,"11,407",2:12,
66,3/6/2018,7:00 PM,@,New York Rangers,3,0,W,,40,17,9,W 3,,34,9,0,0,0,,31,7,,1,,"18,006",2:26,
67,3/8/2018,7:00 PM,@,New Jersey Devils,3,2,W,,41,17,9,W 4,,24,6,0,1,0,,43,2,0,4,0,"14,023",2:33,
68,3/10/2018,1:00 PM,@,Philadelphia Flyers,1,2,L,,41,18,9,L 1,,28,4,1,4,0,,35,8,0,2,0,"19,929",2:23,
69,3/12/2018,7:00 PM,@,Washington Capitals,2,3,L,OT,41,18,10,L 2,,28,8,0,3,0,,43,6,1,4,0,"18,506",2:43,
70,3/13/2018,8:00 PM,@,Nashville Predators,1,3,L,,41,19,10,L 3,,33,14,1,5,0,,45,18,0,3,2,"17,534",2:47,
71,3/15/2018,8:00 PM,,Chicago Blackhawks,6,2,W,,42,19,10,W 1,,39,4,0,4,0,,27,8,0,3,0,"15,321",2:29,
72,3/18/2018,7:30 PM,,Dallas Stars,4,2,W,,43,19,10,W 2,,24,6,1,4,0,,30,8,1,3,0,"15,321",2:31,
73,3/20/2018,8:00 PM,,Los Angeles Kings,2,1,W,OT,44,19,10,W 3,,38,4,0,4,0,,17,6,0,2,0,"15,321",2:29,
74,3/23/2018,8:00 PM,,Anaheim Ducks,,,,,,,,,,,,,,,,,,,,,,,
75,3/25/2018,7:00 PM,,Nashville Predators,,,,,,,,,,,,,,,,,,,,,,,
76,3/27/2018,8:00 PM,,Boston Bruins,,,,,,,,,,,,,,,,,,,,,,,
77,3/29/2018,8:30 PM,@,Chicago Blackhawks,,,,,,,,,,,,,,,,,,,,,,,
78,3/31/2018,7:00 PM,@,Toronto Maple Leafs,,,,,,,,,,,,,,,,,,,,,,,
79,4/2/2018,7:30 PM,@,Ottawa Senators,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,7:30 PM,@,Montreal Canadiens,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,8:00 PM,,Calgary Flames,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,7:00 PM,,Chicago Blackhawks,,,,,,,,,,,,,,,,,,,,,,,
