,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/4/2018,9:00 PM,@,Calgary Flames,3,4,L,,24,12,5,L 1,,31,8,0,2,0,,41,4,0,4,0,"19,206",2:35,
42,1/6/2018,10:30 PM,,Nashville Predators,3,4,L,,24,13,5,L 2,,29,12,1,4,0,,20,10,1,5,0,"18,230",2:35,
43,1/13/2018,10:30 PM,,Anaheim Ducks,2,4,L,,24,14,5,L 3,,25,19,0,2,0,,22,19,1,2,0,"18,443",2:26,
44,1/15/2018,4:00 PM,,San Jose Sharks,1,4,L,,24,15,5,L 4,,36,4,0,1,0,,33,4,0,1,0,"18,230",2:23,
45,1/18/2018,10:00 PM,,Pittsburgh Penguins,1,3,L,,24,16,5,L 5,,29,23,0,2,0,,31,6,1,5,0,"18,230",2:29,
46,1/19/2018,10:00 PM,@,Anaheim Ducks,1,2,L,,24,17,5,L 6,,24,4,0,1,0,,31,2,0,2,0,"17,258",2:30,
47,1/21/2018,10:30 PM,,New York Rangers,4,2,W,,25,17,5,W 1,,30,23,3,3,0,,23,21,1,4,0,"18,230",2:31,
48,1/23/2018,10:00 PM,@,Vancouver Canucks,2,6,L,,25,18,5,L 1,,32,12,1,5,0,,35,10,3,7,0,"18,865",2:42,
49,1/24/2018,10:00 PM,@,Calgary Flames,2,1,W,OT,26,18,5,W 1,,27,12,1,5,0,,31,20,0,5,0,"19,004",2:39,
50,1/30/2018,8:30 PM,@,Dallas Stars,3,0,W,,27,18,5,W 2,,42,8,1,3,0,,28,6,,4,,"17,655",2:33,
51,2/1/2018,8:30 PM,@,Nashville Predators,0,5,L,,27,19,5,L 1,,19,6,0,2,0,,36,4,2,3,0,"17,384",2:33,
52,2/3/2018,10:30 PM,,Arizona Coyotes,6,0,W,,28,19,5,W 1,,35,9,1,2,1,,27,9,,2,,"18,230",2:34,
53,2/7/2018,10:30 PM,,Edmonton Oilers,5,2,W,,29,19,5,W 2,,28,11,1,3,0,,27,11,1,3,0,"18,230",2:31,
54,2/9/2018,7:30 PM,@,Florida Panthers,3,1,W,,30,19,5,W 3,,26,14,0,1,0,,36,12,1,2,0,"14,099",2:39,
55,2/10/2018,7:00 PM,@,Tampa Bay Lightning,3,4,L,,30,20,5,L 1,,47,21,0,3,0,,28,8,1,4,0,"19,092",2:32,
56,2/13/2018,7:00 PM,@,Carolina Hurricanes,3,7,L,,30,21,5,L 2,,30,10,1,2,0,,41,4,3,5,0,"12,805",2:24,
57,2/15/2018,7:00 PM,@,Pittsburgh Penguins,1,3,L,,30,22,5,L 3,,35,8,1,3,0,,39,6,1,4,0,"18,604",2:25,
58,2/17/2018,1:00 PM,@,Buffalo Sabres,4,2,W,,31,22,5,W 1,,36,6,0,2,0,,35,6,0,2,0,"18,632",2:22,
59,2/19/2018,8:30 PM,@,Chicago Blackhawks,3,1,W,,32,22,5,W 2,,32,2,1,3,0,,28,6,0,1,0,"21,339",2:30,
60,2/20/2018,8:00 PM,@,Winnipeg Jets,4,3,W,,33,22,5,W 3,,32,10,2,5,0,,33,10,2,5,0,"15,321",2:32,
61,2/22/2018,10:30 PM,,Dallas Stars,0,2,L,,33,23,5,L 1,,18,2,0,2,0,,28,4,0,1,0,"18,230",2:32,
62,2/24/2018,10:00 PM,,Edmonton Oilers,3,4,L,,33,24,5,L 2,,33,4,0,3,0,,25,6,0,2,0,"18,230",2:35,
63,2/26/2018,10:30 PM,,Vegas Golden Knights,3,2,W,OT,34,24,5,W 1,,44,8,2,4,0,,39,10,0,3,0,"18,230",2:37,
64,2/27/2018,10:30 PM,@,Vegas Golden Knights,4,1,W,,35,24,5,W 2,,30,8,1,6,0,,42,10,0,4,0,"18,328",2:44,
65,3/1/2018,10:30 PM,,Columbus Blue Jackets,5,2,W,,36,24,5,W 3,,34,6,1,2,1,,32,4,0,3,0,"18,230",2:25,
66,3/3/2018,4:00 PM,,Chicago Blackhawks,3,5,L,,36,25,5,L 1,,32,10,0,2,0,,25,4,2,5,0,"18,230",2:31,
67,3/8/2018,10:30 PM,,Washington Capitals,3,1,W,,37,25,5,W 1,,29,8,0,1,0,,26,4,0,3,0,"18,230",2:29,
68,3/10/2018,4:00 PM,,St. Louis Blues,2,7,L,,37,26,5,L 1,,40,8,1,3,0,,43,8,0,3,0,"18,230",2:34,
69,3/12/2018,10:30 PM,,Vancouver Canucks,3,0,W,,38,26,5,W 1,,33,8,0,3,0,,35,8,,3,,"18,230",2:28,
70,3/13/2018,10:00 PM,@,Arizona Coyotes,3,4,L,SO,38,26,6,L 1,,37,2,1,4,0,,29,6,0,1,0,"11,346",2:52,
71,3/15/2018,10:00 PM,,Detroit Red Wings,4,1,W,,39,26,6,W 1,,22,6,1,4,0,,21,8,1,2,0,"18,230",2:29,
72,3/17/2018,4:00 PM,,New Jersey Devils,0,3,L,,39,27,6,L 1,,38,8,0,6,0,,28,12,0,4,1,"18,230",2:33,
73,3/19/2018,8:00 PM,@,Minnesota Wild,4,3,W,OT,40,27,6,W 1,,30,4,1,2,0,,27,6,0,1,0,"19,081",2:36,
74,3/20/2018,8:00 PM,@,Winnipeg Jets,1,2,L,OT,40,27,7,L 1,,17,6,0,2,0,,38,4,0,4,0,"15,321",2:29,
75,3/22/2018,9:00 PM,@,Colorado Avalanche,,,,,,,,,,,,,,,,,,,,,,,
76,3/24/2018,10:00 PM,@,Edmonton Oilers,,,,,,,,,,,,,,,,,,,,,,,
77,3/26/2018,10:30 PM,,Calgary Flames,,,,,,,,,,,,,,,,,,,,,,,
78,3/29/2018,10:30 PM,,Arizona Coyotes,,,,,,,,,,,,,,,,,,,,,,,
79,3/30/2018,10:00 PM,@,Anaheim Ducks,,,,,,,,,,,,,,,,,,,,,,,
80,4/2/2018,10:30 PM,,Colorado Avalanche,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,10:30 PM,,Minnesota Wild,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,10:30 PM,,Dallas Stars,,,,,,,,,,,,,,,,,,,,,,,
