,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/6/2018,1:00 PM,,St. Louis Blues,6,3,W,,18,15,8,W 2,,39,2,1,4,0,,31,8,0,1,0,"19,665",2:27,
42,1/7/2018,1:00 PM,,Buffalo Sabres,4,1,W,,19,15,8,W 3,,29,8,1,3,0,,31,6,1,3,0,"19,662",2:32,
43,1/13/2018,7:00 PM,@,New Jersey Devils,5,3,W,,20,15,8,W 4,,25,14,2,2,0,,29,4,2,7,0,"16,514",2:33,
44,1/16/2018,7:00 PM,@,New York Rangers,1,5,L,,20,16,8,L 1,,26,4,0,3,0,,29,6,1,2,1,"18,006",2:24,
45,1/18/2018,7:00 PM,,Toronto Maple Leafs,3,2,W,OT,21,16,8,W 1,,37,4,0,2,1,,31,4,0,2,0,"19,860",2:33,
46,1/20/2018,1:00 PM,,New Jersey Devils,3,1,W,,22,16,8,W 2,,31,15,0,4,0,,29,13,1,5,0,"19,934",2:24,
47,1/21/2018,12:30 PM,@,Washington Capitals,2,1,W,OT,23,16,8,W 3,,23,8,0,3,0,,28,8,1,3,0,"18,506",2:27,
48,1/23/2018,7:30 PM,@,Detroit Red Wings,3,2,W,OT,24,16,8,W 4,,31,4,1,2,0,,21,4,0,2,0,"19,515",2:30,
49,1/25/2018,7:00 PM,,Tampa Bay Lightning,1,5,L,,24,17,8,L 1,,37,12,1,4,0,,22,8,0,1,1,"19,489",2:29,
50,1/31/2018,8:00 PM,@,Washington Capitals,3,5,L,,24,18,8,L 2,,30,11,0,1,0,,25,7,2,3,0,"18,506",2:32,
51,2/1/2018,7:00 PM,@,New Jersey Devils,3,4,L,,24,19,8,L 3,,25,20,2,3,0,,22,18,2,4,0,"13,906",2:33,
52,2/3/2018,1:00 PM,,Ottawa Senators,3,4,L,SO,24,19,9,L 4,,36,10,0,3,0,,29,10,0,2,0,"19,729",2:49,
53,2/6/2018,7:00 PM,@,Carolina Hurricanes,2,1,W,OT,25,19,9,W 1,,30,8,0,5,0,,28,10,1,4,0,"11,585",2:26,
54,2/8/2018,7:00 PM,,Montreal Canadiens,5,3,W,,26,19,9,W 2,,28,8,2,4,0,,28,10,1,3,1,"19,655",2:26,
55,2/10/2018,8:00 PM,@,Arizona Coyotes,4,3,W,SO,27,19,9,W 3,,43,6,2,4,0,,27,8,0,2,0,"13,004",2:48,
56,2/11/2018,8:00 PM,@,Vegas Golden Knights,4,1,W,,28,19,9,W 4,,18,2,0,0,0,,39,0,0,1,0,"18,220",2:32,
57,2/13/2018,7:00 PM,,New Jersey Devils,4,5,L,SO,28,19,10,L 1,,35,8,1,5,0,,36,10,0,3,0,"19,312",2:50,
58,2/16/2018,7:00 PM,@,Columbus Blue Jackets,2,1,W,OT,29,19,10,W 1,,25,2,0,1,0,,36,2,0,0,0,"17,364",2:25,
59,2/18/2018,12:00 PM,@,New York Rangers,7,4,W,,30,19,10,W 2,,37,15,0,1,0,,40,17,0,0,0,"18,006",2:33,
60,2/20/2018,7:00 PM,,Montreal Canadiens,3,2,W,OT,31,19,10,W 3,,33,5,1,3,0,,27,11,0,0,0,"19,336",2:26,
61,2/22/2018,7:00 PM,,Columbus Blue Jackets,2,1,W,,32,19,10,W 4,,20,4,1,5,0,,20,8,0,2,0,"19,727",2:24,
62,2/24/2018,2:00 PM,@,Ottawa Senators,5,3,W,,33,19,10,W 5,,39,8,0,2,0,,28,6,1,3,0,"16,128",2:24,
63,2/26/2018,7:30 PM,@,Montreal Canadiens,1,0,W,SO,34,19,10,W 6,,33,6,0,3,0,,28,10,,1,,"21,302",2:52,
64,3/1/2018,7:00 PM,,Carolina Hurricanes,1,4,L,,34,20,10,L 1,,22,4,0,2,0,,35,6,0,1,0,"19,245",2:21,
65,3/3/2018,1:00 PM,@,Tampa Bay Lightning,6,7,L,SO,34,20,11,L 2,,43,4,1,5,0,,35,12,1,1,0,"19,092",2:49,
66,3/4/2018,3:00 PM,@,Florida Panthers,1,4,L,,34,21,11,L 3,,40,17,0,2,0,,26,11,1,5,0,"14,428",2:27,
67,3/7/2018,8:00 PM,,Pittsburgh Penguins,2,5,L,,34,22,11,L 4,,28,10,0,5,0,,28,14,1,4,0,"19,624",2:28,
68,3/8/2018,7:00 PM,@,Boston Bruins,2,3,L,,34,23,11,L 5,,33,6,1,5,1,,27,10,0,3,0,"17,565",2:33,
69,3/10/2018,1:00 PM,,Winnipeg Jets,2,1,W,,35,23,11,W 1,,35,8,0,2,0,,28,4,1,4,0,"19,929",2:23,
70,3/12/2018,7:00 PM,,Vegas Golden Knights,2,3,L,,35,24,11,L 1,,40,2,1,4,0,,29,8,2,2,0,"19,723",2:28,
71,3/15/2018,7:00 PM,,Columbus Blue Jackets,3,5,L,,35,25,11,L 2,,30,0,1,3,0,,29,4,0,1,0,"19,354",2:24,
72,3/17/2018,7:00 PM,@,Carolina Hurricanes,4,2,W,,36,25,11,W 1,,27,6,0,2,0,,25,4,0,3,0,"14,805",2:22,
73,3/18/2018,5:00 PM,,Washington Capitals,6,3,W,,37,25,11,W 2,,35,13,0,3,0,,28,13,0,3,0,"19,687",2:31,
74,3/20/2018,7:30 PM,@,Detroit Red Wings,4,5,L,SO,37,25,12,L 1,,31,2,2,4,0,,31,8,0,1,1,"19,515",2:44,
75,3/22/2018,7:00 PM,,New York Rangers,,,,,,,,,,,,,,,,,,,,,,,
76,3/25/2018,12:30 PM,@,Pittsburgh Penguins,,,,,,,,,,,,,,,,,,,,,,,
77,3/27/2018,8:30 PM,@,Dallas Stars,,,,,,,,,,,,,,,,,,,,,,,
78,3/28/2018,10:00 PM,@,Colorado Avalanche,,,,,,,,,,,,,,,,,,,,,,,
79,4/1/2018,12:30 PM,,Boston Bruins,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,7:00 PM,@,New York Islanders,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,7:00 PM,,Carolina Hurricanes,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,3:00 PM,,New York Rangers,,,,,,,,,,,,,,,,,,,,,,,
