,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/2/2018,7:00 PM,@,Philadelphia Flyers,5,1,W,,20,18,3,W 1,,25,13,2,2,0,,28,9,0,4,0,"19,558",2:29,
42,1/4/2018,7:00 PM,,Carolina Hurricanes,0,4,L,,20,19,3,L 1,,21,2,0,2,0,,33,4,0,1,0,"18,595",2:19,
43,1/5/2018,7:00 PM,@,New York Islanders,4,0,W,,21,19,3,W 1,,38,8,1,3,0,,31,6,,4,,"13,641",2:37,
44,1/7/2018,7:30 PM,,Boston Bruins,6,5,W,OT,22,19,3,W 2,,35,4,2,3,0,,25,6,0,2,0,"18,553",2:36,
45,1/13/2018,1:00 PM,,Detroit Red Wings,4,1,W,,23,19,3,W 3,,36,14,2,5,0,,30,10,1,7,0,"18,637",2:26,
46,1/14/2018,7:30 PM,,New York Rangers,5,2,W,,24,19,3,W 4,,47,17,0,3,0,,28,11,0,1,0,"18,647",2:31,
47,1/17/2018,10:00 PM,@,Anaheim Ducks,3,5,L,,24,20,3,L 1,,33,10,2,4,0,,33,14,0,2,1,"17,291",2:35,
48,1/18/2018,10:00 PM,@,Los Angeles Kings,3,1,W,,25,20,3,W 1,,31,6,1,5,0,,29,23,0,2,0,"18,230",2:29,
49,1/20/2018,8:00 PM,@,San Jose Sharks,1,2,L,,25,21,3,L 1,,32,6,0,3,0,,36,8,1,3,0,"17,562",2:25,
50,1/23/2018,7:00 PM,,Carolina Hurricanes,3,1,W,,26,21,3,W 1,,33,6,0,1,0,,35,6,0,2,0,"18,421",2:30,
51,1/25/2018,7:00 PM,,Minnesota Wild,6,3,W,,27,21,3,W 2,,39,10,2,2,0,,26,4,1,5,0,"18,453",2:29,
52,1/30/2018,7:00 PM,,San Jose Sharks,5,2,W,,28,21,3,W 3,,31,12,0,3,0,,42,8,2,5,0,"18,469",2:35,
53,2/2/2018,7:00 PM,,Washington Capitals,7,4,W,,29,21,3,W 4,,39,8,3,4,0,,33,10,0,3,0,"18,652",2:32,
54,2/3/2018,7:00 PM,@,New Jersey Devils,1,3,L,,29,22,3,L 1,,16,11,0,1,0,,38,7,0,3,0,"16,514",2:29,
55,2/6/2018,7:00 PM,,Vegas Golden Knights,5,4,W,,30,22,3,W 1,,38,6,0,5,0,,25,10,1,3,0,"18,644",2:32,
56,2/9/2018,8:30 PM,@,Dallas Stars,3,4,L,SO,30,22,4,L 1,,37,8,0,2,1,,36,6,0,3,0,"18,532",2:43,
57,2/11/2018,12:00 PM,@,St. Louis Blues,4,1,W,,31,22,4,W 1,,23,6,0,2,0,,34,4,0,3,0,"18,975",2:33,
58,2/13/2018,7:00 PM,,Ottawa Senators,6,3,W,,32,22,4,W 2,,28,9,1,1,0,,33,7,1,2,0,"18,448",2:35,
59,2/15/2018,7:00 PM,,Los Angeles Kings,3,1,W,,33,22,4,W 3,,39,6,1,4,0,,35,8,1,3,0,"18,604",2:25,
60,2/17/2018,7:00 PM,,Toronto Maple Leafs,5,3,W,,34,22,4,W 4,,39,4,0,1,0,,32,2,1,2,0,"18,647",2:37,
61,2/18/2018,6:00 PM,@,Columbus Blue Jackets,5,2,W,,35,22,4,W 5,,23,4,0,0,0,,37,0,0,2,0,"19,100",2:22,
62,2/23/2018,7:30 PM,@,Carolina Hurricanes,6,1,W,,36,22,4,W 6,,39,6,1,1,0,,28,14,0,2,0,"18,180",2:27,
63,2/24/2018,7:00 PM,@,Florida Panthers,5,6,L,,36,23,4,L 1,,37,19,1,1,0,,30,7,0,3,0,"17,581",2:34,
64,2/27/2018,7:00 PM,,New Jersey Devils,2,3,L,,36,24,4,L 2,,38,4,0,2,0,,38,6,1,1,0,"18,581",2:35,
65,3/1/2018,7:00 PM,@,Boston Bruins,4,8,L,,36,25,4,L 3,,26,19,0,4,0,,38,17,3,5,0,"17,565",2:49,
