,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/6/2018,8:00 PM,@,Arizona Coyotes,2,1,W,SO,22,14,5,W 1,,25,4,0,1,0,,39,2,1,2,0,"13,420",2:31,
42,1/7/2018,9:30 PM,@,Vegas Golden Knights,1,2,L,,22,15,5,L 1,,29,2,0,2,0,,34,2,0,1,0,"18,234",2:28,
43,1/13/2018,1:00 PM,,New York Islanders,2,7,L,,22,16,5,L 2,,39,4,1,3,0,,37,6,0,2,0,"18,006",2:30,
44,1/14/2018,7:30 PM,@,Pittsburgh Penguins,2,5,L,,22,17,5,L 3,,28,11,0,1,0,,47,17,0,3,0,"18,647",2:31,
45,1/16/2018,7:00 PM,,Philadelphia Flyers,5,1,W,,23,17,5,W 1,,29,6,1,2,1,,26,4,0,3,0,"18,006",2:24,
46,1/18/2018,7:30 PM,,Buffalo Sabres,4,3,W,,24,17,5,W 2,,34,12,0,2,0,,37,8,2,4,0,"18,006",2:30,
47,1/20/2018,3:00 PM,@,Colorado Avalanche,1,3,L,,24,18,5,L 1,,28,2,1,1,0,,37,2,0,1,0,"18,056",2:26,
48,1/21/2018,10:30 PM,@,Los Angeles Kings,2,4,L,,24,19,5,L 2,,23,21,1,4,0,,30,23,3,3,0,"18,230",2:31,
49,1/23/2018,10:00 PM,@,Anaheim Ducks,3,6,L,,24,20,5,L 3,,44,10,1,3,1,,31,6,2,6,1,"16,763",2:32,
50,1/25/2018,10:30 PM,@,San Jose Sharks,6,5,W,,25,20,5,W 1,,29,2,1,3,1,,28,16,0,1,0,"17,477",2:27,
51,2/1/2018,7:00 PM,,Toronto Maple Leafs,0,4,L,,25,21,5,L 1,,25,2,0,3,0,,32,6,0,1,0,"18,006",2:21,
52,2/3/2018,8:00 PM,@,Nashville Predators,2,5,L,,25,22,5,L 2,,22,17,2,3,0,,28,13,1,5,0,"17,543",2:40,
53,2/5/2018,8:30 PM,@,Dallas Stars,1,2,L,,25,23,5,L 3,,32,10,0,3,0,,41,6,1,5,0,"17,543",2:33,
54,2/7/2018,8:00 PM,,Boston Bruins,1,6,L,,25,24,5,L 4,,22,14,0,2,0,,34,14,0,2,1,"18,006",2:21,
55,2/9/2018,7:00 PM,,Calgary Flames,4,3,W,,26,24,5,W 1,,36,10,2,5,0,,38,10,1,6,0,"18,006",2:32,
56,2/11/2018,3:00 PM,@,Winnipeg Jets,3,1,W,,27,24,5,W 2,,28,13,0,4,0,,38,13,0,4,0,"15,321",2:34,
57,2/13/2018,8:00 PM,@,Minnesota Wild,2,3,L,,27,25,5,L 1,,34,4,2,4,0,,29,8,0,1,0,"18,887",2:27,
58,2/15/2018,7:00 PM,@,New York Islanders,0,3,L,,27,26,5,L 2,,50,4,0,3,0,,35,6,1,2,0,"15,795",2:27,
59,2/17/2018,2:00 PM,@,Ottawa Senators,3,6,L,,27,27,5,L 3,,38,4,1,2,0,,33,4,0,2,0,"17,259",2:30,
60,2/18/2018,12:00 PM,,Philadelphia Flyers,4,7,L,,27,28,5,L 4,,40,17,0,0,0,,37,15,0,1,0,"18,006",2:33,
