,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/5/2018,8:00 PM,@,Winnipeg Jets,3,4,L,,10,22,9,L 3,,29,6,0,5,0,,29,10,2,4,0,"15,321",2:32,
42,1/7/2018,1:00 PM,@,Philadelphia Flyers,1,4,L,,10,23,9,L 4,,31,6,1,3,0,,29,8,1,3,0,"19,662",2:32,
43,1/9/2018,7:00 PM,,Winnipeg Jets,4,7,L,,10,24,9,L 5,,34,18,1,3,0,,37,6,2,4,0,"17,398",2:29,
44,1/11/2018,7:00 PM,,Columbus Blue Jackets,3,1,W,,11,24,9,W 1,,29,4,0,0,0,,45,2,1,1,0,"18,071",2:33,
45,1/18/2018,7:30 PM,@,New York Rangers,3,4,L,,11,25,9,L 1,,37,8,2,4,0,,34,12,0,2,0,"18,006",2:30,
46,1/20/2018,1:00 PM,,Dallas Stars,1,7,L,,11,26,9,L 2,,27,11,1,4,0,,32,15,1,2,0,"19,070",2:26,
47,1/22/2018,9:00 PM,@,Calgary Flames,2,1,W,OT,12,26,9,W 1,,33,11,0,3,0,,33,11,1,3,0,"18,349",2:28,
48,1/23/2018,9:00 PM,@,Edmonton Oilers,5,0,W,,13,26,9,W 2,,34,4,3,4,0,,33,8,,2,,"18,347",2:26,
49,1/25/2018,10:00 PM,@,Vancouver Canucks,4,0,W,,14,26,9,W 3,,26,6,1,3,1,,30,6,,2,,"18,340",2:23,
50,1/30/2018,7:00 PM,,New Jersey Devils,1,3,L,,14,27,9,L 1,,28,0,1,4,0,,28,8,0,0,0,"17,460",2:22,
51,2/1/2018,7:00 PM,,Florida Panthers,2,4,L,,14,28,9,L 2,,32,45,1,3,1,,32,35,2,7,0,"16,707",2:44,
52,2/3/2018,7:00 PM,,St. Louis Blues,0,1,L,,14,29,9,L 3,,27,2,0,4,0,,33,8,0,1,0,"18,777",2:33,
53,2/6/2018,7:00 PM,,Anaheim Ducks,3,4,L,OT,14,29,10,L 4,,33,8,1,2,1,,33,6,1,3,0,"16,788",2:36,
54,2/8/2018,7:00 PM,,New York Islanders,4,3,W,,15,29,10,W 1,,22,6,1,2,0,,29,4,1,3,0,"16,872",2:16,
55,2/10/2018,7:00 PM,@,Boston Bruins,4,2,W,,16,29,10,W 2,,28,8,0,1,0,,27,2,0,4,0,"17,565",2:27,
56,2/11/2018,7:00 PM,,Colorado Avalanche,4,5,L,,16,30,10,L 1,,32,12,1,5,2,,27,8,1,5,1,"17,646",2:27,
57,2/13/2018,7:00 PM,,Tampa Bay Lightning,5,3,W,,17,30,10,W 1,,33,10,2,3,0,,29,4,1,5,0,"16,530",2:35,
58,2/15/2018,7:30 PM,@,Ottawa Senators,2,3,L,OT,17,30,11,L 1,,25,10,0,2,0,,36,6,0,4,0,"13,371",2:29,
59,2/17/2018,1:00 PM,,Los Angeles Kings,2,4,L,,17,31,11,L 2,,35,6,0,2,0,,36,6,0,2,0,"18,632",2:22,
60,2/19/2018,3:00 PM,,Washington Capitals,2,3,L,,17,32,11,L 3,,34,2,0,3,0,,30,6,0,1,0,"18,228",2:37,
61,2/22/2018,7:30 PM,@,Detroit Red Wings,3,2,W,OT,18,32,11,W 1,,30,6,1,3,0,,37,6,1,3,0,"19,515",2:41,
62,2/24/2018,7:00 PM,@,Washington Capitals,1,5,L,,18,33,11,L 1,,29,2,0,2,0,,36,4,1,1,0,"18,506",2:25,
63,2/25/2018,5:00 PM,,Boston Bruins,4,1,W,,19,33,11,W 1,,24,8,1,5,0,,35,8,0,4,0,"18,522",2:28,
64,2/28/2018,7:00 PM,@,Tampa Bay Lightning,2,1,W,OT,20,33,11,W 2,,34,2,1,4,0,,22,18,0,1,0,"19,092",2:26,
65,3/2/2018,7:30 PM,@,Florida Panthers,1,4,L,,20,34,11,L 1,,25,30,0,3,0,,30,40,0,3,0,"12,759",2:31,
66,3/5/2018,7:30 PM,,Toronto Maple Leafs,5,3,W,,21,34,11,W 1,,24,9,1,2,0,,41,9,2,2,0,"18,705",2:34,
67,3/7/2018,7:30 PM,,Calgary Flames,1,5,L,,21,35,11,L 1,,26,6,0,3,0,,41,8,1,2,0,"17,773",2:20,
68,3/8/2018,7:30 PM,@,Ottawa Senators,4,3,W,SO,22,35,11,W 1,,34,8,0,3,0,,40,6,0,4,0,"13,377",2:38,
69,3/10/2018,1:00 PM,,Vegas Golden Knights,1,2,L,SO,22,35,12,L 1,,32,4,0,2,0,,34,4,0,2,0,"19,070",2:41,
70,3/15/2018,7:00 PM,,Toronto Maple Leafs,2,5,L,,22,36,12,L 2,,40,11,2,5,0,,39,15,1,3,0,"19,070",2:30,
71,3/17/2018,1:00 PM,,Chicago Blackhawks,5,3,W,,23,36,12,W 1,,32,4,1,4,0,,37,8,0,2,0,"19,070",2:30,
72,3/19/2018,7:00 PM,,Nashville Predators,0,4,L,,23,37,12,L 1,,35,0,0,2,0,,32,4,0,0,0,"17,507",2:24,
73,3/21/2018,7:00 PM,,Arizona Coyotes,1,4,L,,23,38,12,L 2,,30,8,0,4,0,,29,10,2,3,0,"17,029",2:32,
74,3/23/2018,7:00 PM,,Montreal Canadiens,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,7:00 PM,@,New York Rangers,,,,,,,,,,,,,,,,,,,,,,,
76,3/26/2018,7:00 PM,@,Toronto Maple Leafs,,,,,,,,,,,,,,,,,,,,,,,
77,3/29/2018,7:00 PM,,Detroit Red Wings,,,,,,,,,,,,,,,,,,,,,,,
78,3/31/2018,8:00 PM,@,Nashville Predators,,,,,,,,,,,,,,,,,,,,,,,
79,4/2/2018,7:00 PM,@,Toronto Maple Leafs,,,,,,,,,,,,,,,,,,,,,,,
80,4/4/2018,7:30 PM,,Ottawa Senators,,,,,,,,,,,,,,,,,,,,,,,
81,4/6/2018,7:30 PM,@,Tampa Bay Lightning,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,7:00 PM,@,Florida Panthers,,,,,,,,,,,,,,,,,,,,,,,
