,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/6/2018,9:00 PM,,Minnesota Wild,7,2,W,,22,16,3,W 5,,38,16,3,4,0,,36,16,1,4,0,"18,046",2:38,
42,1/13/2018,9:00 PM,@,Dallas Stars,4,1,W,,23,16,3,W 6,,23,10,0,1,1,,28,4,0,4,0,"18,532",2:35,
43,1/15/2018,3:00 PM,,Anaheim Ducks,3,1,W,,24,16,3,W 7,,29,4,1,6,0,,34,12,0,2,0,"16,090",2:19,
44,1/18/2018,9:00 PM,,San Jose Sharks,5,3,W,,25,16,3,W 8,,22,14,1,4,0,,48,8,0,7,0,"14,349",2:32,
45,1/20/2018,3:00 PM,,New York Rangers,3,1,W,,26,16,3,W 9,,37,2,0,1,0,,28,2,1,1,0,"18,056",2:26,
46,1/22/2018,7:00 PM,@,Toronto Maple Leafs,4,2,W,,27,16,3,W 10,,27,6,0,0,0,,31,0,0,3,0,"18,979",2:37,
47,1/23/2018,7:30 PM,@,Montreal Canadiens,2,4,L,,27,17,3,L 1,,22,8,0,4,0,,40,8,1,4,0,"21,302",2:24,
48,1/25/2018,8:00 PM,@,St. Louis Blues,1,3,L,,27,18,3,L 2,,37,6,0,2,0,,34,4,2,3,0,"18,817",2:28,
49,1/30/2018,10:00 PM,@,Vancouver Canucks,3,4,L,OT,27,18,4,L 3,,30,10,1,4,0,,26,10,1,4,0,"18,257",2:22,
50,2/1/2018,9:00 PM,@,Edmonton Oilers,4,3,W,OT,28,18,4,W 1,,31,6,1,1,1,,32,2,0,3,0,"18,347",2:30,
51,2/3/2018,7:00 PM,@,Winnipeg Jets,0,3,L,,28,19,4,L 1,,25,2,0,1,0,,32,2,1,2,0,"15,321",2:26,
52,2/6/2018,9:00 PM,,San Jose Sharks,3,1,W,,29,19,4,W 1,,20,4,0,2,0,,39,4,0,2,0,"13,349",2:25,
53,2/8/2018,8:00 PM,@,St. Louis Blues,1,6,L,,29,20,4,L 1,,24,9,0,5,0,,31,15,1,2,0,"18,951",2:31,
54,2/10/2018,8:00 PM,@,Carolina Hurricanes,1,3,L,,29,21,4,L 2,,30,6,0,5,0,,35,8,0,3,0,"15,589",2:21,
55,2/11/2018,7:00 PM,@,Buffalo Sabres,5,4,W,,30,21,4,W 1,,27,8,1,5,1,,32,12,1,5,2,"17,646",2:27,
56,2/14/2018,9:30 PM,,Montreal Canadiens,2,0,W,,31,21,4,W 2,,25,8,0,2,0,,44,4,,4,,"14,928",2:23,
57,2/16/2018,8:00 PM,@,Winnipeg Jets,1,6,L,,31,22,4,L 1,,31,15,0,5,0,,28,25,2,5,1,"15,321",2:31,
58,2/18/2018,3:00 PM,,Edmonton Oilers,2,4,L,,31,23,4,L 2,,26,0,0,3,0,,40,6,0,1,0,"18,076",2:25,
59,2/20/2018,10:00 PM,@,Vancouver Canucks,5,4,W,OT,32,23,4,W 1,,34,6,5,6,0,,28,12,1,3,0,"18,107",2:34,
60,2/22/2018,9:00 PM,@,Edmonton Oilers,2,3,L,OT,32,23,5,L 1,,30,4,0,1,0,,46,2,0,2,0,"18,347",2:23,
61,2/24/2018,4:00 PM,@,Calgary Flames,1,5,L,,32,24,5,L 2,,29,20,0,1,0,,29,16,2,3,0,"19,201",2:27,
62,2/26/2018,9:00 PM,,Vancouver Canucks,3,1,W,,33,24,5,W 1,,28,4,1,5,0,,32,10,0,2,0,"12,654",2:28,
63,2/28/2018,9:30 PM,,Calgary Flames,5,2,W,,34,24,5,W 2,,34,17,1,7,0,,32,31,0,5,1,"12,107",2:31,
64,3/2/2018,9:00 PM,,Minnesota Wild,7,1,W,,35,24,5,W 3,,26,6,1,3,0,,32,4,0,3,0,"17,325",2:31,
65,3/4/2018,3:00 PM,,Nashville Predators,3,4,L,OT,35,24,6,L 1,,25,8,1,4,0,,31,10,1,3,0,"17,618",2:33,
66,3/6/2018,8:30 PM,@,Chicago Blackhawks,1,2,L,OT,35,24,7,L 2,,34,4,1,3,0,,27,6,0,2,0,"21,508",2:25,
67,3/8/2018,7:00 PM,@,Columbus Blue Jackets,4,5,L,OT,35,24,8,L 3,,27,10,1,3,0,,44,6,1,5,0,"15,236",2:29,
68,3/10/2018,3:00 PM,,Arizona Coyotes,5,2,W,,36,24,8,W 1,,31,27,1,5,0,,28,27,0,3,0,"17,127",2:37,
69,3/13/2018,8:30 PM,@,Minnesota Wild,5,1,W,,37,24,8,W 2,,22,12,2,3,0,,34,10,0,4,0,"19,171",2:32,
70,3/15/2018,8:00 PM,@,St. Louis Blues,4,1,W,,38,24,8,W 3,,23,2,0,1,0,,45,2,0,2,0,"18,885",2:22,
71,3/16/2018,9:00 PM,,Nashville Predators,2,4,L,,38,25,8,L 1,,35,8,0,4,0,,28,8,0,4,0,"17,273",2:25,
72,3/18/2018,3:00 PM,,Detroit Red Wings,5,1,W,,39,25,8,W 1,,31,6,1,4,0,,38,18,0,3,0,"18,032",2:30,
73,3/20/2018,8:30 PM,@,Chicago Blackhawks,5,1,W,,40,25,8,W 2,,40,8,2,3,0,,45,6,1,4,0,"21,633",2:32,
74,3/22/2018,9:00 PM,,Los Angeles Kings,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,3:00 PM,,Vegas Golden Knights,,,,,,,,,,,,,,,,,,,,,,,
76,3/26/2018,10:00 PM,@,Vegas Golden Knights,,,,,,,,,,,,,,,,,,,,,,,
77,3/28/2018,10:00 PM,,Philadelphia Flyers,,,,,,,,,,,,,,,,,,,,,,,
78,3/30/2018,9:00 PM,,Chicago Blackhawks,,,,,,,,,,,,,,,,,,,,,,,
79,4/1/2018,9:00 PM,@,Anaheim Ducks,,,,,,,,,,,,,,,,,,,,,,,
80,4/2/2018,10:30 PM,@,Los Angeles Kings,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,10:30 PM,@,San Jose Sharks,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,9:00 PM,,St. Louis Blues,,,,,,,,,,,,,,,,,,,,,,,
