,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/6/2018,10:30 PM,@,Los Angeles Kings,4,3,W,,24,11,6,W 1,,20,10,1,5,0,,29,12,1,4,0,"18,230",2:35,
42,1/9/2018,8:00 PM,,Edmonton Oilers,2,1,W,,25,11,6,W 2,,24,2,1,3,0,,26,6,0,1,0,"17,188",2:24,
43,1/16/2018,8:00 PM,,Vegas Golden Knights,1,0,W,,26,11,6,W 3,,27,8,0,2,0,,43,4,,4,,"17,150",2:32,
44,1/18/2018,8:00 PM,,Arizona Coyotes,3,2,W,SO,27,11,6,W 4,,39,4,0,3,0,,29,6,0,2,0,"17,138",2:50,
45,1/20/2018,8:00 PM,,Florida Panthers,4,3,W,,28,11,6,W 5,,29,12,0,1,0,,40,12,1,1,0,"17,441",2:33,
46,1/23/2018,8:00 PM,,Tampa Bay Lightning,3,4,L,OT,28,11,7,L 1,,33,4,2,3,0,,31,6,0,2,0,"17,332",2:37,
47,1/25/2018,7:00 PM,@,New Jersey Devils,3,0,W,,29,11,7,W 1,,27,4,0,2,1,,27,4,,2,,"14,039",2:20,
48,1/30/2018,8:00 PM,,Chicago Blackhawks,1,2,L,,29,12,7,L 1,,43,9,0,1,0,,31,7,0,2,0,"17,172",2:29,
49,2/1/2018,8:30 PM,,Los Angeles Kings,5,0,W,,30,12,7,W 1,,36,4,2,3,0,,19,6,,2,,"17,384",2:33,
50,2/3/2018,8:00 PM,,New York Rangers,5,2,W,,31,12,7,W 2,,28,13,1,5,0,,22,17,2,3,0,"17,543",2:40,
51,2/5/2018,7:00 PM,@,New York Islanders,5,4,W,OT,32,12,7,W 3,,47,10,0,3,0,,28,8,1,4,0,"10,217",2:35,
52,2/7/2018,7:30 PM,@,Toronto Maple Leafs,2,3,L,SO,32,12,8,L 1,,46,4,0,2,0,,32,4,0,2,1,"18,878",2:49,
53,2/8/2018,7:30 PM,@,Ottawa Senators,3,4,L,OT,32,12,9,L 2,,38,9,0,2,0,,36,9,0,2,0,"14,632",2:26,
54,2/10/2018,7:00 PM,@,Montreal Canadiens,3,2,W,SO,33,12,9,W 1,,32,8,0,3,0,,49,6,0,3,0,"21,302",2:47,
55,2/13/2018,8:00 PM,,St. Louis Blues,4,3,W,OT,34,12,9,W 2,,33,4,0,3,1,,31,6,1,3,0,"17,221",2:40,
56,2/15/2018,8:00 PM,,Calgary Flames,3,4,L,,34,13,9,L 1,,32,8,0,5,0,,31,12,2,3,0,"17,326",2:45,
57,2/17/2018,8:00 PM,,Detroit Red Wings,1,3,L,,34,14,9,L 2,,32,6,1,5,0,,34,10,0,2,0,"17,561",2:34,
58,2/19/2018,8:00 PM,,Ottawa Senators,5,2,W,,35,14,9,W 1,,41,6,2,5,0,,38,10,1,3,0,"17,177",2:35,
59,2/20/2018,7:30 PM,@,Detroit Red Wings,3,2,W,,36,14,9,W 2,,29,16,0,1,0,,36,2,0,3,0,"19,515",2:32,
60,2/22/2018,8:00 PM,,San Jose Sharks,7,1,W,,37,14,9,W 3,,46,10,1,2,0,,34,4,0,5,0,"17,354",2:35,
61,2/25/2018,12:00 PM,,St. Louis Blues,4,0,W,,38,14,9,W 4,,39,10,1,2,1,,27,4,,5,,"17,523",2:20,
62,2/27/2018,8:00 PM,@,Winnipeg Jets,6,5,W,,39,14,9,W 5,,32,6,1,2,0,,39,4,1,2,0,"15,321",2:34,
63,3/1/2018,9:00 PM,@,Edmonton Oilers,4,2,W,,40,14,9,W 6,,42,2,0,3,0,,36,6,1,1,0,"18,347",2:25,
64,3/2/2018,10:00 PM,@,Vancouver Canucks,4,3,W,OT,41,14,9,W 7,,43,21,0,2,0,,27,6,2,5,0,"18,470",2:36,
65,3/4/2018,3:00 PM,@,Colorado Avalanche,4,3,W,OT,42,14,9,W 8,,31,10,1,3,0,,25,8,1,4,0,"17,618",2:33,
66,3/6/2018,8:00 PM,,Dallas Stars,2,0,W,,43,14,9,W 9,,34,10,0,5,0,,26,12,,4,,"17,342",2:35,
67,3/8/2018,8:00 PM,,Anaheim Ducks,4,2,W,,44,14,9,W 10,,28,9,0,1,1,,33,7,0,2,0,"17,475",2:25,
68,3/10/2018,8:00 PM,,New Jersey Devils,2,3,L,SO,44,14,10,L 1,,36,4,0,3,0,,27,6,0,3,0,"17,545",2:51,
69,3/13/2018,8:00 PM,,Winnipeg Jets,3,1,W,,45,14,10,W 1,,45,18,0,3,2,,33,14,1,5,0,"17,534",2:47,
70,3/15/2018,10:00 PM,@,Arizona Coyotes,3,2,W,,46,14,10,W 2,,29,10,0,3,0,,34,8,0,5,0,"14,527",2:31,
71,3/16/2018,9:00 PM,@,Colorado Avalanche,4,2,W,,47,14,10,W 3,,28,8,0,4,0,,35,8,0,4,0,"17,273",2:25,
72,3/19/2018,7:00 PM,@,Buffalo Sabres,4,0,W,,48,14,10,W 4,,32,4,0,0,0,,35,0,,2,,"17,507",2:24,
73,3/22/2018,8:00 PM,,Toronto Maple Leafs,,,,,,,,,,,,,,,,,,,,,,,
74,3/24/2018,8:00 PM,@,Minnesota Wild,,,,,,,,,,,,,,,,,,,,,,,
75,3/25/2018,7:00 PM,@,Winnipeg Jets,,,,,,,,,,,,,,,,,,,,,,,
76,3/27/2018,8:00 PM,,Minnesota Wild,,,,,,,,,,,,,,,,,,,,,,,
77,3/29/2018,8:00 PM,,San Jose Sharks,,,,,,,,,,,,,,,,,,,,,,,
78,3/31/2018,8:00 PM,,Buffalo Sabres,,,,,,,,,,,,,,,,,,,,,,,
79,4/1/2018,6:00 PM,@,Tampa Bay Lightning,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,7:30 PM,@,Florida Panthers,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,7:00 PM,@,Washington Capitals,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,8:00 PM,,Columbus Blue Jackets,,,,,,,,,,,,,,,,,,,,,,,
