,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/9/2018,7:30 PM,,Chicago Blackhawks,2,8,L,,14,18,9,L 1,,27,14,0,4,0,,43,10,4,6,0,"14,007",2:35,
42,1/10/2018,7:30 PM,@,Toronto Maple Leafs,4,3,W,,15,18,9,W 1,,32,6,0,1,0,,48,2,0,3,0,"19,117",2:54,
43,1/18/2018,7:30 PM,,St. Louis Blues,1,4,L,,15,19,9,L 1,,21,11,0,2,0,,37,11,0,3,0,"14,002",2:19,
44,1/20/2018,7:00 PM,,Toronto Maple Leafs,3,4,L,,15,20,9,L 2,,18,8,1,2,1,,33,6,1,3,0,"17,768",2:41,
45,1/22/2018,8:00 PM,@,Minnesota Wild,1,3,L,,15,21,9,L 3,,38,2,0,2,0,,36,4,1,2,0,"18,907",2:29,
46,1/23/2018,8:00 PM,@,St. Louis Blues,0,3,L,,15,22,9,L 4,,25,6,0,4,0,,41,8,0,3,0,"18,505",2:26,
47,1/25/2018,7:30 PM,,Boston Bruins,2,3,L,,15,23,9,L 5,,23,2,1,4,0,,44,8,1,1,1,"15,232",2:27,
48,1/30/2018,7:00 PM,@,Carolina Hurricanes,1,2,L,,15,24,9,L 6,,30,6,0,1,0,,39,0,1,3,0,"11,448",2:23,
49,2/1/2018,7:00 PM,,Anaheim Ducks,2,1,W,OT,16,24,9,W 1,,32,6,2,4,0,,31,10,0,2,0,"13,759",2:32,
50,2/3/2018,1:00 PM,@,Philadelphia Flyers,4,3,W,SO,17,24,9,W 2,,29,10,0,2,0,,36,10,0,3,0,"19,729",2:49,
51,2/4/2018,1:00 PM,@,Montreal Canadiens,1,4,L,,17,25,9,L 1,,26,8,0,1,0,,35,4,2,3,0,"21,302",2:29,
52,2/6/2018,7:30 PM,,New Jersey Devils,5,3,W,,18,25,9,W 1,,32,15,2,3,0,,33,13,1,4,0,"13,991",2:35,
53,2/8/2018,7:30 PM,,Nashville Predators,4,3,W,OT,19,25,9,W 2,,36,9,0,2,0,,38,9,0,2,0,"14,632",2:26,
54,2/10/2018,7:00 PM,@,Toronto Maple Leafs,3,6,L,,19,26,9,L 1,,25,8,0,2,0,,41,4,1,5,0,"19,477",2:34,
55,2/13/2018,7:00 PM,@,Pittsburgh Penguins,3,6,L,,19,27,9,L 2,,33,7,1,2,0,,28,9,1,1,0,"18,448",2:35,
56,2/15/2018,7:30 PM,,Buffalo Sabres,3,2,W,OT,20,27,9,W 1,,36,6,0,4,0,,25,10,0,2,0,"13,371",2:29,
57,2/17/2018,2:00 PM,,New York Rangers,6,3,W,,21,27,9,W 2,,33,4,0,2,0,,38,4,1,2,0,"17,259",2:30,
58,2/19/2018,8:00 PM,@,Nashville Predators,2,5,L,,21,28,9,L 1,,38,10,1,3,0,,41,6,2,5,0,"17,177",2:35,
