,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/2/2018,8:30 PM,,Columbus Blue Jackets,1,2,L,,22,16,3,L 1,,22,2,0,0,0,,26,0,0,1,0,"17,235",2:29,
42,1/4/2018,8:30 PM,,New Jersey Devils,4,3,W,,23,16,3,W 1,,33,10,1,4,1,,42,8,2,5,0,"18,114",2:34,
43,1/6/2018,3:00 PM,,Edmonton Oilers,5,1,W,,24,16,3,W 2,,33,8,0,2,0,,38,6,1,3,0,"18,532",2:26,
44,1/13/2018,9:00 PM,,Colorado Avalanche,1,4,L,,24,17,3,L 1,,28,4,0,4,0,,23,10,0,1,1,"18,532",2:35,
45,1/15/2018,1:00 PM,@,Boston Bruins,3,2,W,OT,25,17,3,W 1,,32,8,0,2,0,,32,4,0,4,0,"17,565",2:40,
46,1/16/2018,7:30 PM,@,Detroit Red Wings,4,2,W,,26,17,3,W 2,,26,11,2,3,0,,15,11,0,2,0,"19,515",2:29,
47,1/18/2018,7:00 PM,@,Columbus Blue Jackets,1,2,L,SO,26,17,4,L 1,,36,6,0,4,0,,26,8,0,2,0,"17,574",2:41,
48,1/20/2018,1:00 PM,@,Buffalo Sabres,7,1,W,,27,17,4,W 1,,32,15,1,2,0,,27,11,1,4,0,"19,070",2:26,
49,1/23/2018,8:30 PM,,Florida Panthers,6,1,W,,28,17,4,W 2,,39,54,2,6,0,,34,84,1,6,0,"17,987",2:39,
50,1/25/2018,8:30 PM,,Toronto Maple Leafs,1,4,L,,28,18,4,L 1,,40,9,0,3,0,,29,9,1,2,0,"18,225",2:31,
51,1/30/2018,8:30 PM,,Los Angeles Kings,0,3,L,,28,19,4,L 2,,28,6,0,4,0,,42,8,1,3,0,"17,655",2:33,
52,2/1/2018,9:00 PM,@,Arizona Coyotes,4,1,W,,29,19,4,W 1,,25,14,1,6,0,,18,14,0,6,0,"10,998",2:35,
53,2/3/2018,8:00 PM,,Minnesota Wild,6,1,W,,30,19,4,W 2,,38,4,2,2,0,,31,4,0,2,0,"18,532",2:24,
54,2/5/2018,8:30 PM,,New York Rangers,2,1,W,,31,19,4,W 3,,41,6,1,5,0,,32,10,0,3,0,"17,543",2:33,
55,2/8/2018,8:30 PM,@,Chicago Blackhawks,4,2,W,,32,19,4,W 4,,30,8,0,1,0,,39,2,1,4,0,"21,422",2:28,
56,2/9/2018,8:30 PM,,Pittsburgh Penguins,4,3,W,SO,33,19,4,W 5,,36,6,0,3,0,,37,8,0,2,1,"18,532",2:43,
57,2/11/2018,4:00 PM,,Vancouver Canucks,0,6,L,,33,20,4,L 1,,30,12,0,1,0,,41,2,1,6,0,"17,889",2:36,
58,2/16/2018,8:30 PM,,St. Louis Blues,2,1,W,,34,20,4,W 1,,16,17,1,4,0,,29,13,1,5,0,"18,532",2:30,
59,2/18/2018,8:00 PM,@,San Jose Sharks,2,5,L,,34,21,4,L 1,,28,4,0,0,0,,28,0,0,2,0,"17,562",2:20,
60,2/21/2018,10:00 PM,@,Anaheim Ducks,0,2,L,,34,22,4,L 2,,41,11,0,4,0,,17,15,1,3,1,"16,609",2:30,
61,2/22/2018,10:30 PM,@,Los Angeles Kings,2,0,W,,35,22,4,W 1,,28,4,0,1,0,,18,2,,2,,"18,230",2:32,
62,2/24/2018,7:00 PM,,Winnipeg Jets,3,5,L,,35,23,4,L 1,,36,4,0,4,0,,27,6,1,2,0,"18,532",2:42,
63,2/27/2018,8:30 PM,,Calgary Flames,2,0,W,,36,23,4,W 1,,26,14,1,6,0,,38,12,,6,,"17,124",2:32,
64,3/1/2018,8:30 PM,,Tampa Bay Lightning,4,5,L,OT,36,23,5,L 1,,35,4,1,3,0,,25,6,0,3,0,"17,337",2:44,
65,3/3/2018,2:00 PM,,St. Louis Blues,3,2,W,OT,37,23,5,W 1,,34,25,0,1,0,,37,19,0,4,0,"18,321",2:48,
66,3/5/2018,8:30 PM,,Ottawa Senators,2,3,L,OT,37,23,6,L 1,,33,4,1,4,0,,30,8,1,2,0,"17,110",2:38,
67,3/6/2018,8:00 PM,@,Nashville Predators,0,2,L,,37,24,6,L 2,,26,12,0,4,0,,34,10,0,5,0,"17,342",2:35,
68,3/9/2018,8:30 PM,,Anaheim Ducks,2,1,W,,38,24,6,W 1,,37,6,2,2,0,,27,4,0,3,0,"18,532",2:29,
69,3/11/2018,7:30 PM,@,Pittsburgh Penguins,1,3,L,,38,25,6,L 1,,18,10,1,4,0,,30,8,1,5,0,"18,637",2:29,
70,3/13/2018,7:30 PM,@,Montreal Canadiens,2,4,L,,38,26,6,L 2,,38,22,1,4,0,,26,20,3,5,0,"21,302",2:40,
71,3/14/2018,7:00 PM,@,Toronto Maple Leafs,5,6,L,SO,38,26,7,L 3,,35,4,0,1,0,,33,4,1,1,0,"18,918",2:50,
72,3/16/2018,7:30 PM,@,Ottawa Senators,2,3,L,OT,38,26,8,L 4,,25,13,1,1,0,,25,7,1,4,0,"15,842",2:35,
73,3/18/2018,7:30 PM,@,Winnipeg Jets,2,4,L,,38,27,8,L 5,,30,8,1,3,0,,24,6,1,4,0,"15,321",2:31,
74,3/20/2018,7:00 PM,@,Washington Capitals,3,4,L,,38,28,8,L 6,,27,6,1,4,0,,32,10,1,3,0,"18,506",2:38,
75,3/23/2018,8:30 PM,,Boston Bruins,,,,,,,,,,,,,,,,,,,,,,,
76,3/25/2018,7:00 PM,,Vancouver Canucks,,,,,,,,,,,,,,,,,,,,,,,
77,3/27/2018,8:30 PM,,Philadelphia Flyers,,,,,,,,,,,,,,,,,,,,,,,
78,3/29/2018,8:00 PM,@,Minnesota Wild,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,8:00 PM,,Minnesota Wild,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,10:30 PM,@,San Jose Sharks,,,,,,,,,,,,,,,,,,,,,,,
81,4/6/2018,10:00 PM,@,Anaheim Ducks,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,10:30 PM,@,Los Angeles Kings,,,,,,,,,,,,,,,,,,,,,,,
