,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
69,3/17/2018,2:00 PM,,Edmonton Oilers,2,4,L,,35,27,7,L 1,,42,9,0,6,0,,36,19,0,1,1,"14,192",2:29,
70,3/19/2018,7:30 PM,@,Montreal Canadiens,2,0,W,,36,27,7,W 1,,40,20,0,2,0,,28,26,,5,,"21,302",2:31,
71,3/20/2018,7:30 PM,@,Ottawa Senators,7,2,W,,37,27,7,W 2,,39,4,0,1,0,,35,2,0,2,0,"14,434",2:39,
72,3/22/2018,7:00 PM,@,Columbus Blue Jackets,,,,,,,,,,,,,,,,,,,,,,,
73,3/24/2018,7:00 PM,,Arizona Coyotes,,,,,,,,,,,,,,,,,,,,,,,
74,3/26/2018,7:00 PM,@,New York Islanders,,,,,,,,,,,,,,,,,,,,,,,
75,3/28/2018,7:30 PM,@,Toronto Maple Leafs,,,,,,,,,,,,,,,,,,,,,,,
76,3/29/2018,7:30 PM,@,Ottawa Senators,,,,,,,,,,,,,,,,,,,,,,,
77,3/31/2018,1:00 PM,@,Boston Bruins,,,,,,,,,,,,,,,,,,,,,,,
78,4/2/2018,7:30 PM,,Carolina Hurricanes,,,,,,,,,,,,,,,,,,,,,,,
79,4/3/2018,7:30 PM,,Nashville Predators,,,,,,,,,,,,,,,,,,,,,,,
80,4/5/2018,7:30 PM,,Boston Bruins,,,,,,,,,,,,,,,,,,,,,,,
81,4/7/2018,7:00 PM,,Buffalo Sabres,,,,,,,,,,,,,,,,,,,,,,,
82,4/8/2018,7:30 PM,@,Boston Bruins,,,,,,,,,,,,,,,,,,,,,,,
