,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/4/2018,9:00 PM,,Anaheim Ducks,2,1,W,SO,18,20,3,W 1,,34,4,0,5,0,,34,10,1,2,0,"18,347",2:44,
42,1/6/2018,3:00 PM,@,Dallas Stars,1,5,L,,18,21,3,L 1,,38,6,1,3,0,,33,8,0,2,0,"18,532",2:26,
43,1/7/2018,3:00 PM,@,Chicago Blackhawks,1,4,L,,18,22,3,L 2,,33,6,0,1,0,,29,2,0,3,0,"21,901",2:23,
44,1/9/2018,8:00 PM,@,Nashville Predators,1,2,L,,18,23,3,L 3,,26,6,0,1,0,,24,2,1,3,0,"17,188",2:24,
45,1/12/2018,9:00 PM,@,Arizona Coyotes,4,2,W,,19,23,3,W 1,,27,2,0,1,0,,22,2,0,1,0,"14,077",2:22,
46,1/13/2018,10:00 PM,@,Vegas Golden Knights,3,2,W,OT,20,23,3,W 2,,30,17,0,3,0,,36,11,0,6,0,"18,351",2:30,
47,1/20/2018,10:00 PM,,Vancouver Canucks,5,2,W,,21,23,3,W 3,,35,6,0,3,0,,27,6,1,3,0,"18,347",2:25,
48,1/23/2018,9:00 PM,,Buffalo Sabres,0,5,L,,21,24,3,L 1,,33,8,0,2,0,,34,4,3,4,0,"18,347",2:26,
49,1/25/2018,9:00 PM,,Calgary Flames,4,3,W,SO,22,24,3,W 1,,37,55,0,3,0,,37,23,0,4,0,"18,347",2:58,
50,2/1/2018,9:00 PM,,Colorado Avalanche,3,4,L,OT,22,24,4,L 1,,32,2,0,3,0,,31,6,1,1,1,"18,347",2:30,
51,2/5/2018,9:00 PM,,Tampa Bay Lightning,6,2,W,,23,24,4,W 1,,35,8,2,4,0,,34,10,1,3,0,"18,347",2:27,
52,2/7/2018,10:30 PM,@,Los Angeles Kings,2,5,L,,23,25,4,L 1,,27,11,1,3,0,,28,11,1,3,0,"18,230",2:31,
53,2/9/2018,10:00 PM,@,Anaheim Ducks,2,3,L,,23,26,4,L 2,,32,9,0,3,0,,34,9,0,2,0,"17,174",2:26,
54,2/10/2018,10:00 PM,@,San Jose Sharks,4,6,L,,23,27,4,L 3,,31,2,0,3,0,,30,6,0,1,0,"17,562",2:21,
55,2/12/2018,9:00 PM,,Florida Panthers,5,7,L,,23,28,4,L 4,,32,6,0,0,1,,40,0,3,4,0,"18,347",2:39,
56,2/15/2018,10:00 PM,@,Vegas Golden Knights,1,4,L,,23,29,4,L 5,,29,9,0,1,0,,28,7,1,2,0,"18,030",2:29,
57,2/17/2018,4:00 PM,@,Arizona Coyotes,0,1,L,,23,30,4,L 6,,40,8,0,2,0,,32,4,0,4,0,"16,304",2:27,
58,2/18/2018,3:00 PM,@,Colorado Avalanche,4,2,W,,24,30,4,W 1,,40,6,0,1,0,,26,0,0,3,0,"18,076",2:25,
59,2/20/2018,9:00 PM,,Boston Bruins,2,3,L,,24,31,4,L 1,,20,8,0,1,0,,45,4,0,3,0,"18,347",2:29,
60,2/22/2018,9:00 PM,,Colorado Avalanche,3,2,W,OT,25,31,4,W 1,,46,2,0,2,0,,30,4,0,1,0,"18,347",2:23,
61,2/24/2018,10:00 PM,@,Los Angeles Kings,4,3,W,,26,31,4,W 2,,25,6,0,2,0,,33,4,0,3,0,"18,230",2:35,
62,2/25/2018,8:00 PM,@,Anaheim Ducks,6,5,W,SO,27,31,4,W 3,,42,6,0,2,0,,46,4,1,3,0,"17,174",2:44,
63,2/27/2018,10:30 PM,@,San Jose Sharks,2,5,L,,27,32,4,L 1,,26,8,0,2,0,,37,6,0,3,0,"17,327",2:26,
64,3/1/2018,9:00 PM,,Nashville Predators,2,4,L,,27,33,4,L 2,,36,6,1,1,0,,42,2,0,3,0,"18,347",2:25,
65,3/3/2018,10:30 PM,,New York Rangers,2,3,L,,27,34,4,L 3,,37,4,0,2,0,,34,4,1,3,0,"18,347",2:29,
66,3/5/2018,9:00 PM,,Arizona Coyotes,4,3,W,OT,28,34,4,W 1,,36,10,1,4,1,,35,12,0,3,0,"18,347",2:29,
67,3/8/2018,9:00 PM,,New York Islanders,2,1,W,SO,29,34,4,W 2,,36,7,0,2,0,,31,7,0,1,0,"18,347",2:42,
68,3/10/2018,10:00 PM,,Minnesota Wild,4,1,W,,30,34,4,W 3,,28,8,2,2,0,,33,6,0,3,0,"18,347",2:22,
69,3/13/2018,9:00 PM,@,Calgary Flames,0,1,L,,30,35,4,L 1,,28,9,0,3,0,,32,11,0,2,0,"19,289",2:23,
70,3/14/2018,9:30 PM,,San Jose Sharks,3,4,L,OT,30,35,5,L 2,,28,8,0,1,0,,40,2,1,4,0,"18,347",2:36,
71,3/17/2018,2:00 PM,@,Florida Panthers,4,2,W,,31,35,5,W 1,,36,19,0,1,1,,42,9,0,6,0,"14,192",2:29,
72,3/18/2018,5:00 PM,@,Tampa Bay Lightning,1,3,L,,31,36,5,L 1,,30,8,0,5,0,,40,10,1,4,0,"19,092",2:23,
73,3/20/2018,7:00 PM,@,Carolina Hurricanes,7,3,W,,32,36,5,W 1,,30,4,0,1,0,,33,2,1,2,0,"10,554",2:16,
74,3/22/2018,7:30 PM,@,Ottawa Senators,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,10:00 PM,,Los Angeles Kings,,,,,,,,,,,,,,,,,,,,,,,
76,3/25/2018,9:30 PM,,Anaheim Ducks,,,,,,,,,,,,,,,,,,,,,,,
77,3/27/2018,9:00 PM,,Columbus Blue Jackets,,,,,,,,,,,,,,,,,,,,,,,
78,3/29/2018,10:00 PM,@,Vancouver Canucks,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,10:00 PM,@,Calgary Flames,,,,,,,,,,,,,,,,,,,,,,,
80,4/2/2018,8:00 PM,@,Minnesota Wild,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,9:00 PM,,Vegas Golden Knights,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,10:00 PM,,Vancouver Canucks,,,,,,,,,,,,,,,,,,,,,,,
