,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/2/2018,10:00 PM,@,Vancouver Canucks,5,0,W,,19,14,8,W 3,,27,13,0,2,0,,31,9,,4,,"18,865",2:33,
42,1/4/2018,9:00 PM,@,Edmonton Oilers,1,2,L,SO,19,14,9,L 1,,34,10,1,2,0,,34,4,0,5,0,"18,347",2:44,
43,1/6/2018,10:00 PM,@,Calgary Flames,2,3,L,,19,15,9,L 2,,29,24,0,3,1,,31,32,0,4,0,"19,258",2:33,
44,1/13/2018,10:30 PM,@,Los Angeles Kings,4,2,W,,20,15,9,W 1,,22,19,1,2,0,,25,19,0,2,0,"18,443",2:26,
45,1/15/2018,3:00 PM,@,Colorado Avalanche,1,3,L,,20,16,9,L 1,,34,12,0,2,0,,29,4,1,6,0,"16,090",2:19,
46,1/17/2018,10:00 PM,,Pittsburgh Penguins,5,3,W,,21,16,9,W 1,,33,14,0,2,1,,33,10,2,4,0,"17,291",2:35,
47,1/19/2018,10:00 PM,,Los Angeles Kings,2,1,W,,22,16,9,W 2,,31,2,0,2,0,,24,4,0,1,0,"17,258",2:30,
48,1/21/2018,9:00 PM,,San Jose Sharks,2,6,L,,22,17,9,L 1,,35,10,1,3,0,,26,4,2,5,0,"17,347",2:28,
49,1/23/2018,10:00 PM,,New York Rangers,6,3,W,,23,17,9,W 1,,31,6,2,6,1,,44,10,1,3,1,"16,763",2:32,
50,1/25/2018,10:00 PM,,Winnipeg Jets,4,3,W,SO,24,17,9,W 2,,39,4,0,4,0,,27,8,0,2,0,"17,174",2:46,
51,1/30/2018,7:00 PM,@,Boston Bruins,3,1,W,,25,17,9,W 3,,27,10,1,2,0,,31,6,0,4,0,"17,565",2:32,
52,2/1/2018,7:00 PM,@,Ottawa Senators,1,2,L,OT,25,17,10,L 1,,31,10,0,2,0,,32,6,2,4,0,"13,759",2:32,
53,2/3/2018,1:00 PM,@,Montreal Canadiens,2,5,L,,25,18,10,L 2,,45,22,1,4,0,,29,6,3,7,0,"21,302",2:29,
54,2/5/2018,7:00 PM,@,Toronto Maple Leafs,4,7,L,,25,19,10,L 3,,44,6,1,3,0,,40,6,1,3,0,"19,055",2:39,
55,2/6/2018,7:00 PM,@,Buffalo Sabres,4,3,W,OT,26,19,10,W 1,,33,6,1,3,0,,33,8,1,2,1,"16,788",2:36,
56,2/9/2018,10:00 PM,,Edmonton Oilers,3,2,W,,27,19,10,W 2,,34,9,0,2,0,,32,9,0,3,0,"17,174",2:26,
57,2/11/2018,8:00 PM,,San Jose Sharks,2,3,L,SO,27,19,11,L 1,,27,7,0,2,0,,39,9,0,1,0,"17,435",2:47,
58,2/13/2018,7:30 PM,@,Detroit Red Wings,1,2,L,,27,20,11,L 2,,33,4,0,4,0,,16,8,0,2,0,"19,515",2:25,
59,2/15/2018,8:30 PM,@,Chicago Blackhawks,3,2,W,,28,20,11,W 1,,32,12,0,2,0,,44,6,1,5,0,"21,415",2:33,
60,2/17/2018,2:00 PM,@,Minnesota Wild,3,2,W,SO,29,20,11,W 2,,31,11,1,3,0,,38,11,0,3,0,"19,192",2:50,
61,2/19/2018,10:00 PM,@,Vegas Golden Knights,2,0,W,,30,20,11,W 3,,20,6,0,0,0,,33,2,,2,,"18,267",2:35,
62,2/21/2018,10:00 PM,,Dallas Stars,2,0,W,,31,20,11,W 4,,17,15,1,3,1,,41,11,,4,,"16,609",2:30,
63,2/24/2018,8:00 PM,@,Arizona Coyotes,0,2,L,,31,21,11,L 1,,26,8,0,2,0,,38,4,0,4,0,"11,959",2:21,
64,2/25/2018,8:00 PM,,Edmonton Oilers,5,6,L,SO,31,21,12,L 2,,46,4,1,3,0,,42,6,0,2,0,"17,174",2:44,
65,3/2/2018,10:00 PM,,Columbus Blue Jackets,4,2,W,,32,21,12,W 1,,35,12,0,2,1,,36,8,0,4,0,"16,447",2:37,
66,3/4/2018,4:00 PM,,Chicago Blackhawks,6,3,W,,33,21,12,W 2,,31,9,1,2,0,,40,9,0,2,0,"16,989",2:24,
67,3/6/2018,10:00 PM,,Washington Capitals,4,0,W,,34,21,12,W 3,,18,8,1,1,0,,36,4,,3,,"15,910",2:27,
68,3/8/2018,8:00 PM,@,Nashville Predators,2,4,L,,34,22,12,L 1,,33,7,0,2,0,,28,9,0,1,1,"17,475",2:25,
69,3/9/2018,8:30 PM,@,Dallas Stars,1,2,L,,34,23,12,L 2,,27,4,0,3,0,,37,6,2,2,0,"18,532",2:29,
70,3/12/2018,10:00 PM,,St. Louis Blues,2,4,L,,34,24,12,L 3,,22,2,0,1,0,,23,2,0,1,0,"16,312",2:16,
71,3/14/2018,10:00 PM,,Vancouver Canucks,3,0,W,,35,24,12,W 1,,37,4,1,6,0,,32,22,,2,,"16,561",2:26,
72,3/16/2018,10:00 PM,,Detroit Red Wings,4,2,W,,36,24,12,W 2,,36,23,0,2,0,,30,19,0,5,0,"17,243",2:40,
73,3/18/2018,9:00 PM,,New Jersey Devils,4,2,W,,37,24,12,W 3,,36,8,1,2,0,,17,6,1,4,0,"16,401",2:34,
74,3/21/2018,9:30 PM,@,Calgary Flames,4,0,W,,38,24,12,W 4,,16,8,0,1,1,,29,6,,2,,"19,059",2:23,
75,3/23/2018,8:00 PM,@,Winnipeg Jets,,,,,,,,,,,,,,,,,,,,,,,
76,3/25/2018,9:30 PM,@,Edmonton Oilers,,,,,,,,,,,,,,,,,,,,,,,
77,3/27/2018,10:00 PM,@,Vancouver Canucks,,,,,,,,,,,,,,,,,,,,,,,
78,3/30/2018,10:00 PM,,Los Angeles Kings,,,,,,,,,,,,,,,,,,,,,,,
79,4/1/2018,9:00 PM,,Colorado Avalanche,,,,,,,,,,,,,,,,,,,,,,,
80,4/4/2018,10:00 PM,,Minnesota Wild,,,,,,,,,,,,,,,,,,,,,,,
81,4/6/2018,10:00 PM,,Dallas Stars,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,9:00 PM,@,Arizona Coyotes,,,,,,,,,,,,,,,,,,,,,,,
