,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/13/2018,10:30 PM,,Arizona Coyotes,6,5,W,OT,22,13,6,W 1,,44,2,1,1,0,,21,2,0,1,0,"17,562",2:36,
42,1/15/2018,4:00 PM,@,Los Angeles Kings,4,1,W,,23,13,6,W 2,,33,4,0,1,0,,36,4,0,1,0,"18,230",2:23,
43,1/16/2018,9:00 PM,@,Arizona Coyotes,3,2,W,SO,24,13,6,W 3,,22,2,1,2,0,,32,4,0,2,0,"11,961",2:32,
44,1/18/2018,9:00 PM,@,Colorado Avalanche,3,5,L,,24,14,6,L 1,,48,8,0,7,0,,22,14,1,4,0,"14,349",2:32,
45,1/20/2018,8:00 PM,,Pittsburgh Penguins,2,1,W,,25,14,6,W 1,,36,8,1,3,0,,32,6,0,3,0,"17,562",2:25,
46,1/21/2018,9:00 PM,@,Anaheim Ducks,6,2,W,,26,14,6,W 2,,26,4,2,5,0,,35,10,1,3,0,"17,347",2:28,
47,1/23/2018,10:30 PM,,Winnipeg Jets,4,5,L,OT,26,14,7,L 1,,33,17,1,3,0,,23,10,1,3,0,"17,237",2:24,
48,1/25/2018,10:30 PM,,New York Rangers,5,6,L,,26,15,7,L 2,,28,16,0,1,0,,29,2,1,3,1,"17,477",2:27,
49,1/30/2018,7:00 PM,@,Pittsburgh Penguins,2,5,L,,26,16,7,L 3,,42,8,2,5,0,,31,12,0,3,0,"18,469",2:35,
50,1/31/2018,8:00 PM,@,Detroit Red Wings,1,2,L,SO,26,16,8,L 4,,31,6,0,2,0,,44,4,0,3,0,"19,515",2:46,
51,2/2/2018,7:00 PM,@,Columbus Blue Jackets,3,1,W,,27,16,8,W 1,,28,4,2,3,0,,29,8,0,1,0,"16,867",2:27,
52,2/4/2018,1:00 PM,@,Carolina Hurricanes,3,1,W,,28,16,8,W 2,,26,7,0,0,0,,30,5,0,1,0,"11,614",2:19,
53,2/6/2018,9:00 PM,@,Colorado Avalanche,1,3,L,,28,17,8,L 1,,39,4,0,2,0,,20,4,0,2,0,"13,349",2:25,
54,2/8/2018,10:30 PM,,Vegas Golden Knights,3,5,L,,28,18,8,L 2,,38,8,2,4,0,,33,8,1,5,0,"17,562",2:35,
55,2/10/2018,10:00 PM,,Edmonton Oilers,6,4,W,,29,18,8,W 1,,30,6,0,1,0,,31,2,0,3,0,"17,562",2:21,
