,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/7/2018,3:00 PM,,Edmonton Oilers,4,1,W,,20,15,6,W 1,,29,2,0,3,0,,33,6,0,1,0,"21,901",2:23,
42,1/9/2018,7:30 PM,@,Ottawa Senators,8,2,W,,21,15,6,W 2,,43,10,4,6,0,,27,14,0,4,0,"14,007",2:35,
43,1/10/2018,8:00 PM,,Minnesota Wild,1,2,L,,21,16,6,L 1,,35,6,0,3,0,,27,4,0,3,0,"21,721",2:33,
44,1/12/2018,8:30 PM,,Winnipeg Jets,2,1,W,,22,16,6,W 1,,27,4,0,3,0,,32,6,0,3,0,"21,588",2:28,
45,1/14/2018,12:30 PM,,Detroit Red Wings,0,4,L,,22,17,6,L 1,,27,8,0,3,0,,26,6,0,4,0,"21,830",2:18,
46,1/20/2018,8:30 PM,,New York Islanders,3,7,L,,22,18,6,L 2,,39,23,0,1,0,,46,17,2,4,0,"21,882",2:35,
47,1/22/2018,8:30 PM,,Tampa Bay Lightning,0,2,L,,22,19,6,L 3,,40,4,0,6,0,,31,12,0,2,1,"21,662",2:18,
48,1/24/2018,8:00 PM,,Toronto Maple Leafs,2,3,L,OT,22,19,7,L 4,,36,8,2,4,0,,36,8,1,4,0,"21,563",2:53,
49,1/25/2018,7:30 PM,@,Detroit Red Wings,5,1,W,,23,19,7,W 1,,28,2,0,2,0,,24,4,1,1,0,"19,515",2:21,
50,1/30/2018,8:00 PM,@,Nashville Predators,2,1,W,,24,19,7,W 2,,31,7,0,2,0,,43,9,0,1,0,"17,172",2:29,
51,2/1/2018,10:00 PM,@,Vancouver Canucks,2,4,L,,24,20,7,L 1,,28,4,0,4,0,,21,8,0,2,0,"18,144",2:15,
52,2/3/2018,10:00 PM,@,Calgary Flames,3,4,L,OT,24,20,8,L 2,,28,2,1,1,0,,39,0,0,1,0,"19,289",2:32,
53,2/6/2018,8:30 PM,,Calgary Flames,2,3,L,,24,21,8,L 3,,36,10,1,5,0,,23,12,0,4,0,"21,480",2:43,
54,2/8/2018,8:30 PM,,Dallas Stars,2,4,L,,24,22,8,L 4,,39,2,1,4,0,,30,8,0,1,0,"21,422",2:28,
55,2/10/2018,8:00 PM,@,Minnesota Wild,0,3,L,,24,23,8,L 5,,44,11,0,4,0,,19,13,1,4,0,"19,227",2:35,
