,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/7/2018,9:30 PM,,New York Rangers,2,1,W,,29,10,2,W 2,,34,2,0,1,0,,29,2,0,2,0,"18,234",2:28,
42,1/13/2018,10:00 PM,,Edmonton Oilers,2,3,L,OT,29,10,3,L 1,,36,11,0,6,0,,30,17,0,3,0,"18,351",2:30,
43,1/16/2018,8:00 PM,@,Nashville Predators,0,1,L,,29,11,3,L 2,,43,4,0,4,0,,27,8,0,2,0,"17,150",2:32,
44,1/18/2018,7:30 PM,@,Tampa Bay Lightning,4,1,W,,30,11,3,W 1,,30,10,0,2,0,,29,8,1,3,0,"19,092",2:28,
45,1/19/2018,7:30 PM,@,Florida Panthers,3,4,L,OT,30,11,4,L 1,,36,2,0,3,0,,26,4,0,1,1,"17,468",2:31,
46,1/21/2018,6:00 PM,@,Carolina Hurricanes,5,1,W,,31,11,4,W 1,,33,8,2,4,0,,28,10,1,4,0,"15,303",2:26,
47,1/23/2018,10:00 PM,,Columbus Blue Jackets,6,3,W,,32,11,4,W 2,,38,8,2,3,0,,32,8,0,3,0,"18,231",2:35,
48,1/25/2018,10:00 PM,,New York Islanders,1,2,L,,32,12,4,L 1,,39,2,1,2,0,,25,4,0,1,0,"18,184",2:25,
49,1/30/2018,9:00 PM,@,Calgary Flames,4,2,W,,33,12,4,W 1,,35,6,1,2,0,,33,4,0,3,0,"19,289",2:24,
50,2/1/2018,8:00 PM,@,Winnipeg Jets,3,2,W,OT,34,12,4,W 2,,31,6,1,2,1,,28,4,0,3,0,"15,321",2:41,
51,2/2/2018,8:00 PM,@,Minnesota Wild,2,5,L,,34,13,4,L 1,,24,13,2,3,0,,35,11,2,4,0,"19,057",2:27,
52,2/4/2018,12:30 PM,@,Washington Capitals,4,3,W,,35,13,4,W 1,,31,4,1,1,0,,23,2,0,2,0,"18,506",2:21,
53,2/6/2018,7:00 PM,@,Pittsburgh Penguins,4,5,L,,35,14,4,L 1,,25,10,1,3,0,,38,6,0,5,0,"18,644",2:32,
54,2/8/2018,10:30 PM,@,San Jose Sharks,5,3,W,,36,14,4,W 1,,33,8,1,5,0,,38,8,2,4,0,"17,562",2:35,
