,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,12/31/2017,4:00 PM,@,Anaheim Ducks,2,5,L,,9,27,5,L 2,,25,2,2,4,0,,26,6,0,1,0,"17,174",2:28,
42,1/4/2018,9:00 PM,,Nashville Predators,3,2,W,OT,10,27,5,W 1,,25,4,1,2,0,,39,4,0,2,0,"13,190",2:29,
43,1/6/2018,8:00 PM,,New York Rangers,1,2,L,SO,10,27,6,L 1,,39,2,1,2,0,,25,4,0,1,0,"13,420",2:31,
44,1/12/2018,9:00 PM,,Edmonton Oilers,2,4,L,,10,28,6,L 2,,22,2,0,1,0,,27,2,0,1,0,"14,077",2:22,
45,1/13/2018,10:30 PM,@,San Jose Sharks,5,6,L,OT,10,28,7,L 3,,21,2,0,1,0,,44,2,1,1,0,"17,562",2:36,
46,1/16/2018,9:00 PM,,San Jose Sharks,2,3,L,SO,10,28,8,L 4,,32,4,0,2,0,,22,2,1,2,0,"11,961",2:32,
47,1/18/2018,8:00 PM,@,Nashville Predators,2,3,L,SO,10,28,9,L 5,,29,6,0,2,0,,39,4,0,3,0,"17,138",2:50,
48,1/20/2018,8:00 PM,@,St. Louis Blues,5,2,W,,11,28,9,W 1,,44,11,1,3,0,,27,11,2,3,0,"19,235",2:27,
49,1/22/2018,9:00 PM,,New York Islanders,3,2,W,OT,12,28,9,W 2,,33,4,0,2,0,,34,4,0,2,0,"11,707",2:23,
50,1/25/2018,9:00 PM,,Columbus Blue Jackets,1,2,L,,12,29,9,L 1,,39,4,1,1,0,,27,4,1,1,0,"12,281",2:26,
51,2/1/2018,9:00 PM,,Dallas Stars,1,4,L,,12,30,9,L 2,,18,14,0,6,0,,25,14,1,6,0,"10,998",2:35,
52,2/3/2018,10:30 PM,@,Los Angeles Kings,0,6,L,,12,31,9,L 3,,27,9,0,2,0,,35,9,1,2,1,"18,230",2:34,
