,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
41,1/4/2018,7:30 PM,,Tampa Bay Lightning,2,1,W,SO,17,20,4,W 1,,38,4,0,2,0,,45,4,0,2,0,"21,302",2:41,
42,1/7/2018,7:00 PM,,Vancouver Canucks,5,2,W,,18,20,4,W 2,,45,6,1,3,0,,36,6,0,3,0,"21,302",2:33,
43,1/13/2018,7:00 PM,,Boston Bruins,3,4,L,SO,18,20,5,L 1,,30,4,1,4,0,,32,10,1,1,0,"21,302",2:59,
44,1/15/2018,7:30 PM,,New York Islanders,4,5,L,OT,18,20,6,L 2,,56,4,1,4,0,,24,8,0,2,1,"21,302",2:46,
45,1/17/2018,7:30 PM,@,Boston Bruins,1,4,L,,18,21,6,L 3,,22,6,0,2,0,,32,4,1,3,0,"17,565",2:32,
46,1/19/2018,7:30 PM,@,Washington Capitals,3,2,W,,19,21,6,W 1,,26,11,1,4,0,,26,15,1,3,0,"18,506",2:30,
47,1/20/2018,7:00 PM,,Boston Bruins,1,4,L,,19,22,6,L 1,,25,6,0,1,0,,31,2,0,3,0,"21,302",2:44,
48,1/23/2018,7:30 PM,,Colorado Avalanche,4,2,W,,20,22,6,W 1,,40,8,1,4,0,,22,8,0,4,0,"21,302",2:24,
49,1/25/2018,7:30 PM,,Carolina Hurricanes,5,6,L,,20,23,6,L 1,,31,9,1,3,0,,29,11,1,2,0,"21,302",2:35,
50,1/30/2018,8:00 PM,@,St. Louis Blues,1,3,L,,20,24,6,L 2,,34,4,1,3,0,,31,7,1,3,1,"18,149",2:31,
51,2/1/2018,7:00 PM,@,Carolina Hurricanes,0,2,L,,20,25,6,L 3,,27,6,0,1,0,,30,2,0,3,0,"11,953",2:23,
52,2/3/2018,1:00 PM,,Anaheim Ducks,5,2,W,,21,25,6,W 1,,29,6,3,7,0,,45,22,1,4,0,"21,302",2:29,
53,2/4/2018,1:00 PM,,Ottawa Senators,4,1,W,,22,25,6,W 2,,35,4,2,3,0,,26,8,0,1,0,"21,302",2:29,
54,2/8/2018,7:00 PM,@,Philadelphia Flyers,3,5,L,,22,26,6,L 1,,28,10,1,3,1,,28,8,2,4,0,"19,655",2:26,
55,2/10/2018,7:00 PM,,Nashville Predators,2,3,L,SO,22,26,7,L 2,,49,6,0,3,0,,32,8,0,3,0,"21,302",2:47,
56,2/14/2018,9:30 PM,@,Colorado Avalanche,0,2,L,,22,27,7,L 3,,44,4,0,4,0,,25,8,0,2,0,"14,928",2:23,
57,2/15/2018,9:00 PM,@,Arizona Coyotes,2,5,L,,22,28,7,L 4,,36,6,1,3,0,,21,8,2,2,0,"11,489",2:24,
58,2/17/2018,7:00 PM,@,Vegas Golden Knights,3,6,L,,22,29,7,L 5,,33,4,1,2,0,,34,4,1,2,0,"18,122",2:26,
59,2/20/2018,7:00 PM,@,Philadelphia Flyers,2,3,L,OT,22,29,8,L 6,,27,11,0,0,0,,33,5,1,3,0,"19,336",2:26,
60,2/22/2018,7:30 PM,,New York Rangers,3,1,W,,23,29,8,W 1,,41,8,0,5,0,,32,10,1,4,0,"21,302",2:26,
